   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    宜昌东,         -,     13:33,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      荆州,     14:05,     14:07,       2分,        32,        88, 25.5/30.5,           -/-/-,           -/-
  3,      潜江,     14:33,     14:35,       2分,        60,       158, 46.5/55.5,           -/-/-,           -/-
  4,      汉川,     15:07,     15:09,       2分,        94,       246, 71.5/85.5,           -/-/-,           -/-
  5,      汉口,     15:35,     15:47,      12分,       122,       292,84.5/102.5,           -/-/-,           -/-
  6,    麻城北,     16:34,     16:36,       2分,       181,       403,118.5/141.5,           -/-/-,           -/-
  7,      金寨,     17:15,     17:17,       2分,       222,       512,   150/179,           -/-/-,           -/-
  8,      六安,     17:37,     17:39,       2分,       244,       564,   165/198,           -/-/-,           -/-
  9,    合肥南,     18:08,     18:15,       7分,       275,       651,   191/229,           -/-/-,           -/-
 10,    南京南,     19:10,     19:14,       4分,       337,       808, 251.5/301,           -/-/-,           -/-
 11,      镇江,     19:44,     19:46,       2分,       371,       882,274.5/328.5,           -/-/-,           -/-
 12,      常州,     20:13,     20:15,       2分,       400,       954, 296.5/355,           -/-/-,           -/-
 13,      无锡,     20:32,     20:34,       2分,       419,       993,308.5/369.5,           -/-/-,           -/-
 14,      苏州,     20:51,     20:53,       2分,       438,      1035, 321.5/385,           -/-/-,           -/-
 15,    昆山南,     21:08,     21:12,       4分,       455,      1069, 332/397.5,           -/-/-,           -/-
 16,  上海虹桥,     21:34,         -,          ,       481,      1121, 347.5/416,           -/-/-,           -/-
