   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     13:18,         -,         -,         -,         -,               -,              -
  2,  高碑店东,     13:49,     13:57,      08分,        31,         0,    25.5/-,           -/-/-,            -/-
  3,    保定东,     14:15,     14:21,      06分,        57,         0,    42.5/-,           -/-/-,            -/-
  4,  正定机场,     14:52,     15:00,      08分,        94,         0,    75.5/-,           -/-/-,            -/-
  5,    石家庄,     15:14,     15:17,      03分,       116,         0,    86.5/-,           -/-/-,            -/-
  6,    阳泉北,     16:00,     16:03,      03分,       162,         0,   116.5/-,           -/-/-,            -/-
  7,    太原南,     16:49,     17:00,      11分,       211,         0,   154.5/-,           -/-/-,            -/-
  8,    祁县东,     17:26,     17:28,      02分,       248,         0,     175/-,           -/-/-,            -/-
  9,    介休东,     17:45,     17:47,      02分,       267,         0,   188.5/-,           -/-/-,            -/-
 10,    霍州东,     18:10,     18:12,      02分,       292,         0,   206.5/-,           -/-/-,            -/-
 11,    临汾西,     18:36,     18:38,      02分,       318,         0,   226.5/-,           -/-/-,            -/-
 12,    侯马西,     18:59,     19:01,      02分,       341,         0,   244.5/-,           -/-/-,            -/-
 13,    闻喜西,     19:15,     19:17,      02分,       357,         0,   254.5/-,           -/-/-,            -/-
 14,    运城北,     19:32,     19:32,      00分,       374,         0,   264.5/-,           -/-/-,            -/-
