   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     07:47,         -,         -,         -,         -,               -,              -
  2,    嘉善南,     08:11,     08:27,      16分,        24,         0,    20.5/-,           -/-/-,            -/-
  3,    嘉兴南,     08:36,     08:42,      06分,        49,         0,      26/-,           -/-/-,            -/-
  4,    杭州东,     09:07,     09:09,      02分,        80,         0,      49/-,           -/-/-,            -/-
  5,    绍兴北,     09:28,     09:30,      02分,       101,         0,    62.5/-,           -/-/-,            -/-
  6,    余姚北,     09:49,     09:52,      03分,       122,         0,    81.5/-,           -/-/-,            -/-
  7,      宁波,     10:13,     10:17,      04分,       146,         0,      97/-,           -/-/-,            -/-
  8,    三门县,     10:55,     10:57,      02分,       188,         0,     128/-,           -/-/-,            -/-
  9,    雁荡山,     11:30,     11:32,      02分,       223,         0,   155.5/-,           -/-/-,            -/-
 10,      永嘉,     11:55,     11:57,      02分,       248,         0,   172.5/-,           -/-/-,            -/-
 11,    温州南,     12:08,     12:10,      02分,       261,         0,     178/-,           -/-/-,            -/-
 12,      鳌江,     12:28,     12:30,      02分,       281,         0,     189/-,           -/-/-,            -/-
 13,      福鼎,     12:52,     12:55,      03分,       305,         0,   205.5/-,           -/-/-,            -/-
 14,      福安,     13:25,     13:28,      03分,       338,         0,     230/-,           -/-/-,            -/-
 15,    福州南,     14:10,     14:14,      04分,       383,         0,     264/-,           -/-/-,            -/-
 16,      莆田,     14:44,     14:46,      02分,       417,         0,     289/-,           -/-/-,            -/-
 17,      泉州,     15:11,     15:13,      02分,       444,         0,   309.5/-,           -/-/-,            -/-
 18,    厦门北,     15:39,     15:43,      04分,       472,         0,   330.5/-,           -/-/-,            -/-
 19,      漳州,     16:02,     16:05,      03分,       495,         0,     342/-,           -/-/-,            -/-
 20,      潮汕,     17:02,     17:04,      02分,       555,         0,     391/-,           -/-/-,            -/-
 21,      葵潭,     17:40,     17:42,      02分,       593,         0,     416/-,           -/-/-,            -/-
 22,      惠东,     18:28,     18:30,      02分,       641,         0,     455/-,           -/-/-,            -/-
 23,    惠州南,     18:44,     18:46,      02分,       657,         0,   464.5/-,           -/-/-,            -/-
 24,    深圳北,     19:19,     19:19,      00分,       692,         0,     481/-,           -/-/-,            -/-
