   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     06:38,         -,         -,         -,         -,               -,              -
  2,    昆山南,     07:00,     07:02,      02分,        22,         0,    14.5/-,           -/-/-,            -/-
  3,      苏州,     07:16,     07:18,      02分,        38,         0,    25.5/-,           -/-/-,            -/-
  4,  无锡新区,     07:33,     07:39,      06分,        55,         0,    34.5/-,           -/-/-,            -/-
  5,      无锡,     07:47,     07:49,      02分,        69,         0,    34.5/-,           -/-/-,            -/-
  6,      常州,     08:06,     08:08,      02分,        88,         0,    50.5/-,           -/-/-,            -/-
  7,      丹阳,     08:25,     08:27,      02分,       107,         0,    64.5/-,           -/-/-,            -/-
  8,      镇江,     08:40,     08:42,      02分,       122,         0,    72.5/-,           -/-/-,            -/-
  9,    南京南,     09:13,     09:16,      03分,       155,         0,    95.5/-,           -/-/-,            -/-
 10,    合肥南,     10:10,     10:16,      06分,       212,         0,   156.5/-,           -/-/-,            -/-
 11,      六安,     10:44,     10:46,      02分,       246,         0,     182/-,           -/-/-,            -/-
 12,      金寨,     11:10,     11:12,      02分,       272,         0,   197.5/-,           -/-/-,            -/-
 13,      汉口,     12:34,     12:41,      07分,       356,         0,     262/-,           -/-/-,            -/-
 14,      潜江,     13:31,     13:33,      02分,       413,         0,     301/-,           -/-/-,            -/-
 15,      荆州,     13:59,     14:01,      02分,       441,         0,     322/-,           -/-/-,            -/-
 16,    宜昌东,     14:36,     14:44,      08分,       478,         0,   347.5/-,           -/-/-,            -/-
 17,      建始,     16:11,     16:13,      02分,       573,         0,     400/-,           -/-/-,            -/-
 18,      恩施,     16:37,     16:43,      06分,       599,         0,     410/-,           -/-/-,            -/-
 19,      利川,     17:17,     17:19,      02分,       639,         0,   428.5/-,           -/-/-,            -/-
 20,      丰都,     18:13,     18:15,      02分,       695,         0,   470.5/-,           -/-/-,            -/-
 21,    涪陵北,     18:34,     18:36,      02分,       716,         0,   482.5/-,           -/-/-,            -/-
 22,    重庆北,     19:14,     19:26,      12分,       756,         0,   509.5/-,           -/-/-,            -/-
 23,      合川,     19:51,     19:53,      02分,       793,         0,     530/-,           -/-/-,            -/-
 24,      潼南,     20:17,     20:19,      02分,       819,         0,     545/-,           -/-/-,            -/-
 25,      遂宁,     20:48,     20:51,      03分,       850,         0,     561/-,           -/-/-,            -/-
 26,    大英东,     21:07,     21:10,      03分,       869,         0,   569.5/-,           -/-/-,            -/-
 27,    成都东,     21:56,     21:56,      00分,       918,         0,     606/-,           -/-/-,            -/-
