   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      通化,         -,     16:40,         -,         -,         -,         -,               -,              -
  2,    三源浦,     17:38,     17:40,      02分,        58,         0,      11/-,        57/80/85,        88.5/98
  3,      柳河,     18:24,     18:26,      02分,       104,         0,    15.5/-,   81.5/84/109.5,      92.5/105
  4,   梅河口,     18:59,     19:05,      06分,       139,         0,    19.5/-,   85.5/88/113.5,      99.5/113
  5,      东丰,     19:31,     19:33,      02分,       171,         0,    23.5/-,   89.5/92/117.5,     105.5/119
  6,      辽源,     20:12,     20:19,      07分,       212,         0,    32.5/-,  98.5/101/126.5,     118.5/134
  7,      四平,     21:44,     22:10,      26分,       304,         0,    43.5/-, 109.5/112/137.5,     135.5/153
  8,      铁岭,     23:25,     23:35,      10分,       405,         0,    82.5/-, 110.5/115/176.5,     176.5/188
  9,   沈阳北,     00:45,     01:00,      15分,       485,         0,      89/-,   123/128/189.5,     201.5/210
 10,    秦皇岛,     06:30,     06:44,      14分,       830,         0,     115/-,     200/208/228,        312/352
 11,      昌黎,     07:22,     07:31,      09分,       882,         0,     119/-,     207/215/234,        324/385
 12,    唐山北,     08:34,     08:36,      02分,       954,         0,   135.5/-,   232.5/242/283,      380.5/408
 13,      北京,     10:27,     10:27,      00分,      1067,         0,   148.5/-,   254.5/285/288,      398.5/449
