   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     23:15,         -,         -,         -,         -,               -,              -
  2,      曲靖,     00:50,     00:56,      06分,        95,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      宣威,     01:54,     02:03,      09分,       159,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,    六盘水,     03:31,     03:51,      20分,       256,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      六枝,     05:08,     05:18,      10分,       353,         0,      69/-,     123/128/139,        186/210
  6,      安顺,     05:59,     06:05,      06分,       404,         0,      75/-,     133/139/151,        205/231
  7,      贵阳,     07:28,     07:42,      14分,       493,         0,      86/-,     152/158/172,        233/263
  8,      福泉,     09:14,     09:22,      08分,       599,         0,     102/-,     178/185/201,        274/309
  9,      凯里,     10:15,     10:23,      08分,       660,         0,     112/-,     194/202/219,        301/339
 10,      镇远,     11:45,     11:51,      06分,       750,         0,     119/-,     207/215/234,        324/365
 11,      玉屏,     12:50,     13:07,      17分,       815,         0,     124/-,     215/224/243,        336/379
 12,      怀化,     14:46,     15:00,      14分,       931,         0,   138.5/-,   238.5/248/270,      372.5/420
 13,      涟源,     18:51,     19:02,      11分,      1176,         0,   168.5/-,   288.5/300/326,      450.5/508
 14,      娄底,     19:41,     19:47,      06分,      1226,         0,   173.5/-,   296.5/308/335,      464.5/524
 15,      湘潭,     20:55,     21:00,      05分,      1300,         0,   180.5/-,   310.5/323/351,      488.5/551
 16,      长沙,     22:45,     23:01,      16分,      1410,         0,   189.5/-,   322.5/335/364,      504.5/569
 17,      岳阳,     00:42,     00:48,      06分,      1527,         0,     201/-,     343/357/387,        542/611
 18,      赤壁,     02:35,     02:38,      03分,      1640,         0,     206/-,     353/367/399,        556/627
 19,      武昌,     04:31,     04:31,      00分,      1756,         0,     217/-,     370/385/418,        585/659
