   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     08:41,         -,         -,         -,         -,               -,              -
  2,      曲靖,     10:21,     10:27,      06分,       100,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      富源,     11:33,     11:48,      15分,       172,         0,    37.5/-,      83.5/87/95,      125.5/142
  4,      红果,     12:15,     12:28,      13分,       214,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,      威舍,     13:37,     13:45,      08分,       296,         0,    50.5/-,    96.5/101/109,      146.5/165
  6,      兴义,     14:20,     14:27,      07分,       339,         0,    53.5/-,    99.5/104/113,      152.5/172
  7,      册亨,     15:28,     15:31,      03分,       407,         0,    64.5/-,   115.5/120/131,      175.5/198
  8,      南宁,     22:35,     22:55,      20分,       834,         0,     112/-,     194/202/219,        301/339
  9,      玉林,     02:16,     02:30,      14分,      1055,         0,   141.5/-,   244.5/254/276,      381.5/430
 10,      茂名,     05:41,     05:56,      15分,      1260,         0,   156.5/-,   268.5/279/303,      422.5/476
 11,      肇庆,     09:10,     09:28,      18分,      1469,         0,   180.5/-,   310.5/323/351,      488.5/551
 12,      佛山,     11:03,     11:11,      08分,      1582,         0,     192/-,     328/341/371,        515/580
 13,      广州,     11:55,     12:10,      15分,      1634,         0,     192/-,     328/341/371,        515/580
 14,    深圳东,     13:48,     13:48,      00分,      1747,         0,     206/-,     353/367/377,        556/627
