   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     08:38,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      榆次,     08:59,     09:04,       5分,        12,        27,      11/-,        55/60/63,         80/86
  3,      太谷,     09:31,     09:34,       3分,        44,        63,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  4,      祁县,     09:52,     09:55,       3分,        74,        86,    14.5/-,      60.5/67/70,       90.5/96
  5,      平遥,     10:10,     10:14,       4分,        83,       108,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  6,      介休,     10:37,     10:41,       4分,       110,       139,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  7,      灵石,     11:06,     11:08,       2分,       139,       166,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  8,      霍州,     11:44,     11:46,       2分,       177,       209,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  9,      洪洞,     12:23,     12:25,       2分,       216,       251,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
 10,      临汾,     12:47,     12:53,       6分,       240,       274,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
 11,      侯马,     13:43,     13:59,      16分,       296,       334,    50.5/-,96.5/101.5/104.5,   146.5/152.5
 12,      闻喜,     14:37,     14:47,      10分,       350,       369,    53.5/-,99.5/104.5/107.5,   152.5/158.5
 13,      运城,     15:24,     15:30,       6分,       397,       412,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 14,      永济,     16:43,     16:46,       3分,       476,       468,      69/-,     123/126/130,       184/194
 15,    风陵渡,     17:22,     17:25,       3分,       515,       505,      72/-,     129/132/136,       197/204
 16,      华山,     18:10,     18:25,      15分,       563,       528,      75/-,     133/138/142,       205/214
 17,      渭南,     19:15,     19:17,       2分,       628,       595,      81/-,     144/148/154,       222/231
 18,    西安南,     20:18,     20:20,       2分,       691,       694,      93/-,     163/168/174,       251/263
 19,      安康,     23:26,     23:52,      26分,       879,       910,     119/-,     207/215/221,       324/337
 20,      达州,     03:25,     03:35,      10分,      1118,      1186,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 21,      渠县,     04:22,     04:26,       4分,      1175,      1259,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 22,      广安,     04:56,     05:01,       5分,      1209,      1297,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 23,    重庆北,     06:23,         -,          ,      1305,      1428,   173.5/-,296.5/306.5/317.5,   464.5/484.5
