   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  连云港东,         -,     18:05,         -,         -,         -,         -,               -,              -
  2,    东海县,     18:54,     18:57,      03分,        49,         0,      11/-,        57/60/65,        86.5/98
  3,      新沂,     19:27,     19:31,      04分,        82,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,      邳州,     19:55,     20:00,      05分,       110,         0,    21.5/-,      67.5/71/77,      102.5/116
  5,      徐州,     20:52,     20:58,      06分,       167,         0,    32.5/-,      78.5/82/89,      118.5/134
  6,      黄口,     21:31,     21:34,      03分,       206,         0,    40.5/-,      86.5/90/98,      129.5/146
  7,      砀山,     21:55,     21:58,      03分,       230,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,    虞城县,     22:27,     22:30,      03分,       262,         0,    50.5/-,    96.5/101/109,      146.5/165
  9,      商丘,     22:45,     23:08,      23分,       280,         0,    51.5/-,    97.5/102/110,      149.5/169
 10,      曹县,     23:45,     23:47,      02分,       340,         0,    62.5/-,   110.5/115/125,      166.5/188
 11,      菏泽,     00:18,     00:21,      03分,       373,         0,    64.5/-,   115.5/120/131,      175.5/198
 12,      聊城,     01:49,     02:11,      22分,       464,         0,      81/-,     144/150/163,        222/251
 13,    清河城,     03:05,     03:21,      16分,       540,         0,      93/-,     163/170/184,        251/283
 14,      衡水,     04:15,     04:32,      17分,       610,         0,     102/-,     178/185/201,        274/309
 15,      肃宁,     05:21,     05:23,      02分,       676,         0,     112/-,     194/202/219,        301/339
 16,      任丘,     05:48,     05:50,      02分,       703,         0,     115/-,     200/208/226,        312/352
 17,      黄村,     07:36,     07:38,      02分,       811,         0,   128.5/-,   222.5/231/252,      348.5/393
 18,      北京,     08:16,     08:16,      00分,       851,         0,   135.5/-,   232.5/242/263,      360.5/406
