   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      图们,         -,     20:43,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      延吉,     21:32,     21:43,      11分,        49,        52,      11/-,        57/62/65,     86.5/92.5
  3,      安图,     22:42,     22:47,       5分,       119,       118,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  4,      敦化,     23:56,     00:04,       8分,       193,       191,    29.5/-,  75.5/80.5/83.5,   115.5/121.5
  5,      蛟河,     01:53,     01:59,       6分,       310,       304,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,      舒兰,     03:45,     03:53,       8分,       422,       390,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  7,    山河屯,     04:29,     04:34,       5分,       466,       431,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  8,      五常,     05:00,     05:30,      30分,       497,       467,      69/-,     123/126/130,       186/194
  9,      拉林,     06:13,     06:19,       6分,       570,       585,      72/-,     129/132/136,       197/204
 10,      平房,     07:07,     07:09,       2分,       624,       557,      78/-,     139/144/148,       214/223
 11,      孙家,     08:07,     08:21,      14分,       684,       570,      78/-,     139/144/148,       214/223
 12,      香坊,     08:30,         -,          ,       707,       575,      78/-,     139/144/148,       214/223
