   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     19:32,         -,         -,         -,         -,               -,              -
  2,      余姚,     20:12,     20:15,      03分,        40,         0,      11/-,        57/60/65,        83.5/95
  3,      上虞,     20:41,     20:44,      03分,        69,         0,    12.5/-,      58.5/61/66,       89.5/101
  4,      绍兴,     21:10,     21:13,      03分,        98,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      杭州,     22:16,     22:31,      15分,       164,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,    长兴南,     23:57,     00:06,      09分,       265,         0,    43.5/-,     89.5/93/101,      135.5/153
  7,      宣城,     01:22,     01:28,      06分,       350,         0,    62.5/-,   110.5/115/125,      166.5/188
  8,      芜湖,     02:23,     02:29,      06分,       411,         0,      69/-,     123/128/139,        186/210
  9,      巢湖,     03:33,     03:37,      04分,       481,         0,      78/-,     139/145/157,        214/242
 10,      合肥,     04:32,     04:48,      16分,       540,         0,      86/-,     152/158/172,        233/263
 11,      淮南,     05:58,     06:03,      05分,       626,         0,      98/-,     171/178/193,        263/297
 12,      阜阳,     07:51,     08:06,      15分,       739,         0,     112/-,     194/202/219,        301/339
 13,      亳州,     09:14,     09:14,      00分,       822,         0,     124/-,     215/224/243,        336/379
