   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西宁,         -,     13:05,         -,         -,         -,         -,               -,              -
  2,    平安驿,     13:34,     13:36,      02分,        29,         0,       9/-,        55/58/63,        81.5/92
  3,    海石湾,     14:48,     14:52,      04分,       103,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,      兰州,     16:17,     16:35,      18分,       192,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,      天水,     21:07,     21:13,      06分,       482,         0,      78/-,     139/145/157,        214/242
  6,      宝鸡,     23:51,     23:59,      08分,       646,         0,      98/-,     171/178/193,        263/297
  7,      西安,     01:50,     02:10,      20分,       765,         0,     115/-,     200/208/226,        312/352
  8,      商南,     05:50,     05:53,      03分,      1005,         0,   148.5/-,   254.5/265/288,      398.5/449
  9,      西峡,     06:47,     06:51,      04分,      1062,         0,   152.5/-,   261.5/272/296,      409.5/462
 10,      内乡,     07:21,     07:25,      04分,      1096,         0,   156.5/-,   268.5/279/303,      422.5/476
 11,      镇平,     07:49,     07:52,      03分,      1124,         0,   163.5/-,   280.5/292/317,      438.5/494
 12,    襄阳东,     10:41,     10:53,      12分,      1296,         0,   177.5/-,   304.5/317/344,      476.5/537
 13,      枣阳,     11:29,     11:32,      03分,      1344,         0,   180.5/-,   310.5/323/351,      488.5/551
 14,      随州,     12:25,     12:32,      07分,      1400,         0,     192/-,     328/341/371,        515/580
 15,      安陆,     13:08,     13:12,      04分,      1443,         0,     198/-,     337/350/381,        530/597
 16,      云梦,     13:29,     13:33,      04分,      1464,         0,     198/-,     337/350/381,        530/597
 17,      武昌,     16:21,     16:21,      00分,      1636,         0,     206/-,     353/367/399,        556/627
