   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    山海关,         -,     05:45,         -,         -,         -,         -,               -,              -
  2,      绥中,     06:27,     06:29,      02分,        42,         0,    12.5/-,      58.5/61/66,            -/-
  3,      兴城,     06:58,     07:01,      03分,        73,         0,    18.5/-,      64.5/67/73,            -/-
  4,    葫芦岛,     07:18,     07:21,      03分,        93,         0,    21.5/-,      67.5/71/77,            -/-
  5,      锦州,     08:00,     08:06,      06分,       135,         0,    28.5/-,      74.5/78/85,            -/-
  6,      凌海,     08:23,     08:25,      02分,       158,         0,    32.5/-,      78.5/82/89,            -/-
  7,    沟帮子,     08:50,     08:53,      03分,       185,         0,    40.5/-,      86.5/90/98,            -/-
  8,      盘锦,     09:16,     09:21,      05分,       211,         0,    41.5/-,      87.5/91/99,            -/-
  9,      西柳,     10:07,     10:17,      10分,       262,         0,    51.5/-,    97.5/102/110,            -/-
 10,    大石桥,     10:46,     10:54,      08分,       301,         0,    54.5/-,   100.5/105/114,            -/-
 11,      盖州,     11:14,     11:17,      03分,       329,         0,    62.5/-,   110.5/115/125,            -/-
 12,    熊岳城,     11:38,     11:41,      03分,       353,         0,    64.5/-,   115.5/120/131,            -/-
 13,    瓦房店,     12:30,     12:34,      04分,       405,         0,      75/-,     133/139/151,            -/-
 14,    普兰店,     12:54,     12:57,      03分,       429,         0,      75/-,     133/139/151,            -/-
 15,      金州,     13:28,     13:32,      04分,       463,         0,      81/-,     144/150/163,            -/-
 16,      大连,     14:06,     14:06,      00分,       501,         0,      86/-,     152/158/172,            -/-
