   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汕头,         -,     08:08,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      潮州,     08:38,     08:44,       6分,        30,        37,       -/-,           -/-/-,           -/-
  3,      揭阳,     09:04,     09:09,       5分,        56,        62,       -/-,           -/-/-,           -/-
  4,      丰顺,     09:31,     09:35,       4分,        83,        90,       -/-,           -/-/-,           -/-
  5,      兴宁,     10:40,     10:45,       5分,       152,       162,       -/-,           -/-/-,           -/-
  6,      龙川,     11:38,     11:51,      13分,       210,       232,       -/-,           -/-/-,           -/-
  7,      河源,     12:47,     12:51,       4分,       279,       307,       -/-,           -/-/-,           -/-
  8,      惠州,     13:45,     13:50,       5分,       337,       387,       -/-,           -/-/-,           -/-
  9,    东莞东,     14:35,     14:41,       6分,       387,       441,       -/-,           -/-/-,           -/-
 10,      广州,     15:52,     16:10,      18分,       464,       535,      91/-,     156/163/167,       236/246
 11,    韶关东,     18:28,     18:32,       4分,       620,       756,       -/-,           -/-/-,           -/-
 12,      郴州,     20:22,     20:24,       2分,       734,       909,       -/-,           -/-/-,           -/-
 13,      衡阳,     22:08,     22:12,       4分,       840,      1056,       -/-,           -/-/-,           -/-
 14,      株洲,     23:36,     23:42,       6分,       928,      1190,       -/-,           -/-/-,           -/-
 15,      娄底,     01:11,     01:17,       6分,      1023,      1315,   191.5/-,322.5/335.5/345.5,   563.5/588.5
 16,      怀化,     05:14,     05:31,      17分,      1266,      1630,       -/-,           -/-/-,           -/-
 17,      铜仁,     06:33,     06:48,      15分,      1345,      1723,       -/-,           -/-/-,           -/-
 18,      秀山,     08:17,     08:23,       6分,      1449,      1826,       -/-,           -/-/-,           -/-
 19,      黔江,     09:49,     09:55,       6分,      1541,      1952,       -/-,           -/-/-,           -/-
 20,      涪陵,     12:23,     12:29,       6分,      1695,      2132,       -/-,           -/-/-,           -/-
 21,    重庆北,     13:49,         -,          ,      1781,      2232,     288/-,     482/501/517,       828/865
