   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     09:48,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      南充,     12:46,     12:54,       8分,       178,       213,    36.5/-,  81.5/85.5/87.5,   120.5/124.5
  3,      达州,     14:31,     14:41,      10分,       283,       372,    64.5/-,124.5/128.5/131.5,   188.5/193.5
  4,      开江,     15:38,     15:44,       6分,       350,       433,    75.5/-,144.5/149.5/153.5,   218.5/225.5
  5,      梁平,     16:11,     16:16,       5分,       383,       461,      76/-,     145/150/154,       221/228
  6,      万州,     17:23,     17:29,       6分,       455,       529,      86/-,     145/150/154,       221/228
  7,      利川,     18:37,     18:39,       2分,       529,       631,      99/-,     182/187/192,       279/288
  8,      恩施,     19:25,     19:31,       6分,       577,       692,     107/-,     196/200/206,       301/310
  9,      巴东,     20:42,     20:44,       2分,       654,       793,     116/-,     211/216/224,       326/337
 10,    宜昌东,     22:00,     22:20,      20分,       732,       906,     133/-,     238/244/252,       367/381
 11,      荆门,     23:44,     23:50,       6分,      2276,      1015,   146.5/-,   250.5/254/265,       377/391
 12,      武昌,     04:19,     04:52,      33分,      1111,      1278,   173.5/-,305.5/314.5/325.5,   476.5/494.5
 13,      鄂州,     05:52,     05:55,       3分,      1204,      1356,   183.5/-,321.5/331.5/342.5,   502.5/521.5
 14,      黄石,     06:17,     06:27,      10分,      1229,      1383,   183.5/-,321.5/331.5/342.5,   502.5/521.5
 15,      阳新,     06:55,     07:06,      11分,      1267,      1427,   187.5/-,328.5/338.5/349.5,   513.5/533.5
 16,      庐山,     09:00,     09:02,       2分,      1392,      1517,   198.5/-,347.5/357.5/369.5,   542.5/562.5
 17,      南昌,     10:51,     11:07,      16分,      1503,      1633,     208/-,     363/374/387,       568/590
 18,      向塘,     12:16,     12:40,      24分,      1588,      1661,     212/-,     371/383/395,       580/603
 19,      鹰潭,     14:10,     14:27,      17分,      1702,      1777,     224/-,     389/401/413,       608/633
 20,      上饶,     15:35,     15:41,       6分,      1787,      1893,     233/-,     404/417/431,       634/658
 21,      玉山,     16:02,     16:09,       7分,      1814,      1923,     236/-,     410/423/437,       646/672
 22,      金华,     18:02,     18:13,      11分,      1934,      2090,     248/-,     430/443/458,       676/704
 23,      武义,     18:53,     18:55,       2分,      1985,      2130,     252/-,     437/451/467,       689/717
 24,      永康,     19:15,     19:18,       3分,      2007,      2151,     252/-,     437/451/467,       689/717
 25,      缙云,     19:50,     19:52,       2分,      2042,      2184,     259/-,     448/461/477,       702/731
 26,      丽水,     20:24,     20:26,       2分,      2076,      2216,     264/-,     456/471/486,       717/746
 27,      青田,     21:31,     21:33,       2分,      2143,      2295,     271/-,     466/482/498,       733/762
 28,      温州,     22:40,         -,          ,      2212,      2345,   274.5/-,474.5/488.5/505.5,   743.5/774.5
