   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     18:12,         -,         -,         -,         -,               -,              -
  2,      涿州,     18:56,     18:58,      02分,        44,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      徐水,     19:32,     19:34,      02分,        80,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      保定,     19:52,     19:56,      04分,       100,         0,    23.5/-,      69.5/73/79,      104.5/118
  5,    石家庄,     21:22,     21:28,      06分,       190,         0,    43.5/-,     89.5/93/101,      135.5/153
  6,      邢台,     22:31,     22:43,      12分,       259,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      邯郸,     23:23,     23:27,      04分,       311,         0,    64.5/-,   115.5/120/131,      175.5/198
  8,      郑州,     02:17,     02:50,      33分,       485,         0,      93/-,     163/170/184,        251/283
  9,    驻马店,     05:52,     05:56,      04分,       700,         0,     115/-,     200/206/226,        312/352
 10,      信阳,     06:56,     06:59,      03分,       764,         0,   128.5/-,   222.5/231/252,      348.5/393
 11,      广水,     07:44,     07:47,      03分,       812,         0,   135.5/-,   232.5/242/263,      360.5/406
 12,      孝感,     08:38,     08:48,      10分,       866,         0,   141.5/-, 244.5/252.5/275,     381.5/430
 13,      武昌,     10:06,     10:14,      08分,       954,         0,   152.5/-,261.5/270.5/279.5,      409.5/462
 14,      咸宁,     11:01,     11:04,      03分,      1009,         0,   163.5/-,   280.5/292/317,      438.5/494
 15,      岳阳,     12:52,     12:58,      06分,      1120,         0,   173.5/-,   296.5/308/335,      464.5/524
 16,      长沙,     14:25,     14:31,      06分,      1213,         0,   189.5/-,   322.5/335/364,      504.5/569
 17,      株洲,     15:10,     15:16,      06分,      1258,         0,     192/-,     328/341/371,        515/580
 18,      衡阳,     16:41,     16:49,      08分,      1349,         0,     201/-,     343/357/387,        542/611
 19,      祁东,     18:08,     18:13,      05分,      1436,         0,     213/-,     363/377/410,        572/645
 20,      祁阳,     18:32,     18:37,      05分,      1460,         0,     213/-,     363/377/410,        572/645
 21,      永州,     19:06,     19:12,      06分,      1494,         0,     217/-,     370/385/418,        585/659
 22,    东安东,     19:33,     19:36,      03分,      1521,         0,     217/-,     370/385/418,        585/659
 23,    全州南,     20:14,     20:17,      03分,      1562,         0,     224/-,     381/396/430,        598/674
 24,    兴安北,     20:54,     20:57,      03分,      1602,         0,     229/-,     389/404/439,        613/691
 25,    桂林北,     21:37,     21:52,      15分,      1645,         0,     236/-,     399/415/451,        629/709
 26,      柳州,     00:30,     00:41,      11分,      1818,         0,     251/-,     426/443/481,        673/758
 27,      贵港,     02:56,     03:01,      05分,      1964,         0,   268.5/-,   455.5/473/514,      718.5/810
 28,      玉林,     04:11,     04:21,      10分,      2039,         0,   273.5/-,   463.5/482/523,      734.5/828
 29,      湛江,     06:50,     06:50,      00分,      2198,         0,   285.5/-,   483.5/502/546,      761.5/858
