   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      凌源,         -,     06:31,         -,         -,         -,         -,               -,              -
  2,    叶柏寿,     07:34,     07:40,      06分,        63,         0,       9/-,        55/58/63,            -/-
  3,    公营子,     08:02,     08:10,      08分,        91,         0,      11/-,        56/60/65,            -/-
  4,    大平房,     08:59,     09:02,      03分,       148,         0,    14.5/-,      60.5/63/69,            -/-
  5,      朝阳,     09:33,     09:38,      05分,       182,         0,    18.5/-,      64.5/66/73,           -/-
  6,   北票南,     10:19,     10:23,      04分,       228,         0,    23.5/-,      69.5/71/78,           -/-
  7,   周家屯,     10:52,     11:00,      08分,       261,         0,    28.5/-,      74.5/76/85,           -/-
  8,      义县,     11:22,     11:26,      04分,       291,         0,    32.5/-,      78.5/82/89,           -/-
  9,    清河门,     12:01,     12:04,      03分,       330,         0,    40.5/-,      86.5/90/98,            -/-
 10,      阜新,     12:34,     12:40,      06分,       363,         0,    41.5/-,      86.5/91/99,            -/-
 11,      阿金,     12:58,     13:00,      02分,       387,         0,    43.5/-,     89.5/93/101,            -/-
 12,      新邱,     13:10,     13:12,      02分,       399,         0,    43.5/-,     89.5/93/101,            -/-
 13,      大巴,     13:35,     13:41,      06分,       424,         0,    46.5/-,     92.5/96/105,            -/-
 14,    新立屯,     14:00,     14:03,      03分,       449,         0,    50.5/-,    96.5/101/109,            -/-
 15,      小东,     14:16,     14:18,      02分,       465,         0,    51.5/-,    96.5/102/110,            -/-
 16,      沈阳,     15:48,     15:48,      00分,       557,         0,    64.5/-,   115.5/120/131,            -/-
