   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      洛阳,         -,     13:02,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      偃师,     13:27,     13:31,       4分,        25,        34,       4/-,        38/41/43,         55/59
  3,      巩义,     13:50,     13:53,       3分,        48,        54,       5/-,        39/42/44,     58.5/62.5
  4,      郑州,     14:50,     15:21,      31分,       108,       124,    10.5/-,  44.5/47.5/49.5,     66.5/70.5
  5,      民权,     16:51,     16:53,       2分,       229,       275,    23.5/-,  57.5/60.5/62.5,     86.5/90.5
  6,      商丘,     17:33,     17:38,       5分,       271,       327,    28.5/-,  62.5/65.5/67.5,     95.5/99.5
  7,      徐州,     19:31,     19:46,      15分,       389,       473,      38/-,        77/79/82,       119/124
  8,      灵璧,     21:10,     21:14,       4分,       488,       591,      46/-,        91/94/98,       143/149
  9,      泗县,     21:35,     21:39,       4分,       513,       621,      49/-,       96/99/102,       150/157
 10,      洋河,     22:26,     22:37,      11分,       564,       682,      52/-,     102/105/109,       160/168
 11,      泗阳,     23:00,     23:07,       7分,       598,       716,      56/-,     108/111/115,       169/177
 12,      淮安,     23:58,     00:19,      21分,       656,       751,      58/-,     112/116/120,       176/183
 13,      盐城,     03:05,     03:09,       4分,       843,       874,      65/-,     125/129/134,       199/208
 14,      南通,     05:09,         -,          ,       967,      1042,    76.5/-,144.5/149.5/154.5,   229.5/240.5
