   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    张家界,         -,     18:16,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      常德,     20:36,     20:41,       5分,       140,       198,    29.5/-,  75.5/80.5/83.5,   115.5/121.5
  3,      益阳,     21:43,     21:49,       6分,       207,       299,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  4,      长沙,     23:00,     23:21,      21分,       284,       396,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  5,      汨罗,     00:07,     00:16,       9分,       351,       970,      69/-,     123/126/130,       186/194
  6,      岳阳,     00:58,     01:09,      11分,       402,       118,      75/-,     133/138/142,       205/214
  7,      武昌,     03:39,     03:54,      15分,       563,       471,     102/-,     178/184/190,       274/285
  8,      信阳,     06:41,     06:44,       3分,       745,       600,   128.5/-,222.5/230.5/237.5,   348.5/363.5
  9,    驻马店,     07:48,     07:58,      10分,       812,       722,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 10,      漯河,     08:47,     08:50,       3分,       871,       921,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 11,      临颍,     09:27,     09:31,       4分,       911,      1182,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 12,      许昌,     09:48,     09:52,       4分,       932,      1208,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 13,      长葛,     10:07,     10:44,      37分,       951,      1230,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 14,      郑州,     11:28,     11:37,       9分,      1032,      1294,   156.5/-,268.5/279.5/288.5,   422.5/440.5
 15,      新乡,     12:38,     12:41,       3分,      1102,      1374,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 16,      邯郸,     14:24,     14:30,       6分,      1208,      1541,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 17,      邢台,     15:01,     15:05,       4分,      1245,      1593,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 18,    石家庄,     16:16,     16:26,      10分,      1320,      1702,     198/-,     337/349/361,       530/552
 19,      定州,     17:13,     17:15,       2分,      1377,      1777,     201/-,     343/355/367,       542/566
 20,      保定,     17:52,     17:58,       6分,      1416,      1837,     206/-,     353/365/377,       556/582
 21,      徐水,     18:15,     18:18,       3分,      1439,      1861,     213/-,     363/375/388,       572/598
 22,      北京,     19:58,         -,          ,      1542,      1989,     224/-,     381/393/407,       598/625
