   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     13:44,         -,         -,         -,         -,               -,              -
  2,      昆山,     14:20,     14:23,      03分,        36,         0,      11/-,        57/60/65,        83.5/95
  3,      苏州,     14:47,     14:50,      03分,        63,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      无锡,     15:18,     15:22,      04分,        94,         0,    19.5/-,      65.5/68/74,       99.5/113
  5,      常州,     15:49,     15:53,      04分,       125,         0,    24.5/-,      70.5/74/80,      108.5/123
  6,      南京,     17:29,     17:50,      21分,       225,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,    滁州北,     18:28,     18:37,      09分,       284,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,      蚌埠,     20:34,     20:37,      03分,       410,         0,      69/-,     123/128/139,        186/210
  9,      宿州,     21:52,     21:55,      03分,       488,         0,      78/-,     139/145/157,        214/242
 10,      徐州,     22:48,     23:08,      20分,       544,         0,      91/-,     158/165/179,        243/274
 11,      砀山,     00:05,     00:08,      03分,       621,         0,      98/-,     171/178/193,        263/297
 12,      商丘,     01:01,     01:04,      03分,       677,         0,     105/-,     184/191/208,        285/321
 13,      兰考,     02:00,     02:33,      33分,       736,         0,     115/-,     200/208/226,        312/352
 14,      开封,     03:04,     03:10,      06分,       800,         0,     119/-,     207/215/234,        324/365
 15,      郑州,     04:24,     04:41,      17分,       880,         0,   128.5/-,   222.5/231/252,      348.5/393
 16,      新乡,     05:44,     05:48,      04分,       960,         0,   138.5/-,   238.5/248/270,      372.5/420
 17,      鹤壁,     06:27,     06:30,      03分,      1003,         0,   141.5/-,   244.5/254/276,      381.5/430
 18,      汤阴,     06:45,     06:48,      03分,      1021,         0,   148.5/-,   254.5/265/288,      398.5/449
 19,      安阳,     07:05,     07:05,      00分,      1041,         0,   148.5/-,   254.5/265/288,      398.5/449
