   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳东,         -,     17:33,         -,         -,         -,         -,               -,              -
  2,    东莞东,     18:13,     18:20,      07分,        40,         0,      11/-,        57/60/65,        86.5/98
  3,      惠州,     19:03,     19:08,      05分,        90,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,      河源,     20:01,     20:06,      05分,       148,         0,    28.5/-,      74.5/78/85,      113.5/128
  5,      龙川,     21:03,     21:13,      10分,       210,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,      赣州,     00:29,     00:57,      28分,       416,         0,      72/-,     129/134/146,        197/222
  7,      吉安,     02:56,     03:00,      04分,       563,         0,      93/-,     163/170/184,        251/283
  8,    南昌西,     05:13,     05:41,      28分,       700,         0,     119/-,     207/215/234,        324/365
  9,      武昌,     09:31,     09:52,      21分,       958,         0,   156.5/-,   268.5/279/303,      422.5/476
 10,      荆门,     13:56,     14:03,      07分,      1223,         0,   180.5/-,   310.5/323/351,      488.5/551
 11,    宜昌东,     15:28,     15:52,      24分,      1315,         0,     192/-,     328/341/371,        515/580
 12,      恩施,     20:26,     20:40,      14分,      1613,         0,     213/-,     363/377/410,        572/645
 13,      利川,     21:24,     21:30,      06分,      1671,         0,     217/-,     370/385/418,        585/659
 14,      万州,     23:10,     23:20,      10分,      1777,         0,     224/-,     381/396/430,        598/674
 15,      达州,     04:51,     05:14,      23分,      2118,         0,     240/-,     408/424/461,        640/721
 16,      南充,     06:52,     07:00,      08分,      2239,         0,     266/-,     457/475/516,        721/812
 17,      遂宁,     07:41,     07:47,      06分,      2288,         0,   277.5/-,   480.5/499/543,      757.5/854
 18,    成都东,     09:27,     09:27,      00分,      2394,         0,   289.5/-,   501.5/521/566,      791.5/892
