   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      包头,         -,     19:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,  达拉特西,     19:26,     19:28,       2分,        26,        33,       9/-,        55/60/63,     81.5/87.5
  3,    东胜西,     20:22,     20:25,       3分,        82,       111,       -/-,           -/-/-,           -/-
  4,  鄂尔多斯,     20:43,     20:46,       3分,       103,       131,       -/-,           -/-/-,           -/-
  5,      榆林,     22:47,     22:59,      12分,       227,       304,       -/-,           -/-/-,           -/-
  6,      米脂,     23:51,     23:59,       8分,       291,       381,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  7,      吕梁,     01:45,     01:50,       5分,       405,       495,       -/-,           -/-/-,           -/-
  8,      汾阳,     02:42,     03:30,      48分,       462,       577,       -/-,           -/-/-,           -/-
  9,      文水,     03:42,     03:58,      16分,       522,       594,       -/-,           -/-/-,           -/-
 10,      太原,     04:57,     05:09,      12分,       597,       680,      93/-,     163/168/174,       251/263
 11,    阳泉北,     06:08,     06:12,       4分,       668,       797,       -/-,           -/-/-,           -/-
 12,  石家庄北,     07:17,     07:33,      16分,       737,       905,     119/-,     207/215/221,       324/337
 13,      定州,     08:23,     08:58,      35分,       803,       986,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 14,      保定,     09:35,     09:49,      14分,       875,      1050,       -/-,           -/-/-,           -/-
 15,    北京西,     11:45,         -,          ,      1005,      1192,   148.5/-,   254.5/280/293,     398.5/423
