   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汕头,         -,     17:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      潮州,     17:30,     17:36,       6分,        30,        37,       9/-,        23/26/26,     30.5/30.5
  3,      揭阳,     17:56,     18:00,       4分,        56,        62,    17.5/-,  35.5/38.5/38.5,     49.5/50.5
  4,      丰顺,     18:22,     18:25,       3分,        82,        90,    22.5/-,  44.5/47.5/47.5,     63.5/66.5
  5,      梅州,     19:42,     20:02,      20分,       162,       171,    34.5/-,  64.5/67.5/68.5,     93.5/97.5
  6,      兴宁,     20:58,     21:04,       6分,       238,       232,    35.5/-,  65.5/68.5/69.5,     93.5/97.5
  7,      龙川,     21:57,     22:11,      14分,       297,       302,    39.5/-,  73.5/76.5/77.5,   107.5/111.5
  8,      赣州,     01:05,     01:30,      25分,       485,       543,      74/-,     132/137/140,       200/208
  9,      吉安,     03:29,     03:33,       4分,       629,       729,     102/-,     178/186/190,       272/284
 10,    南昌西,     05:46,     06:07,      21分,       766,       955,     130/-,     223/230/236,       341/356
 11,      庐山,     07:15,     07:33,      18分,       855,      1071,   146.5/-,251.5/259.5/266.5,   387.5/405.5
 12,      阳新,     09:16,     09:19,       3分,       976,      1161,   158.5/-,270.5/279.5/287.5,   417.5/436.5
 13,      鄂州,     10:06,     10:15,       9分,      1026,      1232,   162.5/-,277.5/287.5/295.5,   428.5/446.5
 14,      武昌,     11:20,         -,          ,      1100,      1317,   172.5/-,292.5/303.5/313.5,   455.5/476.5
