   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    韶关东,         -,     13:53,         -,         -,         -,         -,               -,              -
  2,    丹霞山,     14:22,     14:28,      06分,        29,         0,       0/-,           0/0/0,            0/0
  3,      始兴,     14:50,     14:54,      04分,        57,         0,       0/-,           0/0/0,            0/0
  4,      南雄,     15:22,     15:27,      05分,        89,         0,       0/-,           0/0/0,            0/0
  5,      大余,     15:58,     16:04,      06分,       125,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,      赣州,     17:26,     17:45,      19分,       213,         0,       0/-,           0/0/0,            0/0
  7,      吉安,     19:44,     19:50,      06分,       351,         0,    54.5/-,   100.5/105/114,      155.5/176
  8,      鹰潭,     23:02,     23:20,      18分,       549,         0,       0/-,           0/0/0,            0/0
  9,      上饶,     00:36,     00:41,      05分,       643,         0,     105/-,     184/191/208,        285/321
 10,      金华,     02:58,     03:04,      06分,       785,         0,   128.5/-,   222.5/231/252,      348.5/393
 11,      义乌,     03:40,     03:49,      09分,       827,         0,       0/-,           0/0/0,            0/0
 12,      杭州,     05:14,     05:22,      08分,       921,         0,       0/-,           0/0/0,            0/0
 13,      海宁,     06:02,     06:05,      03分,       969,         0,       0/-,           0/0/0,            0/0
 14,      嘉兴,     06:24,     06:33,      09分,       991,         0,       0/-,           0/0/0,            0/0
 15,      松江,     07:11,     07:14,      03分,      1038,         0,       0/-,           0/0/0,            0/0
 16,    上海南,     07:44,     07:44,      00分,      1071,         0,       0/-,           0/0/0,            0/0
