   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    东营南,         -,     18:50,         -,         -,         -,         -,               -,              -
  2,      滨州,     19:26,     19:29,      03分,        36,         0,      11/-,        57/60/65,        83.5/95
  3,      阳信,     19:54,     19:57,      03分,        64,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      商河,     20:38,     20:40,      02分,       108,         0,    21.5/-,      67.5/71/77,      102.5/116
  5,      吴桥,     22:05,     22:07,      02分,       195,         0,    40.5/-,      86.5/90/98,      129.5/146
  6,      泊头,     22:38,     22:40,      02分,       228,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      沧州,     23:04,     23:08,      04分,       254,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,      青县,     23:28,     23:30,      02分,       278,         0,    53.5/-,    99.5/104/113,      152.5/172
  9,      静海,     23:56,     23:58,      02分,       306,         0,    62.5/-,   110.5/115/125,      166.5/188
 10,      天津,     00:52,     01:19,      27分,       362,         0,      69/-,     123/128/139,        186/210
 11,      唐山,     02:39,     02:43,      04分,       469,         0,      81/-,     144/150/163,        222/251
 12,    山海关,     04:48,     05:07,      19分,       598,         0,     102/-,     178/185/201,        274/309
 13,      绥中,     05:49,     05:51,      02分,       659,         0,     112/-,     194/202/219,        301/339
 14,      兴城,     06:20,     06:22,      02分,       690,         0,     115/-,     200/208/226,        312/352
 15,    葫芦岛,     06:39,     06:41,      02分,       709,         0,     115/-,     200/208/226,        312/352
 16,      锦州,     07:20,     07:32,      12分,       750,         0,     124/-,     215/224/243,        336/379
 17,    沟帮子,     08:15,     08:17,      02分,       805,         0,   128.5/-,   222.5/231/252,      348.5/393
 18,    大虎山,     08:44,     08:47,      03分,       834,         0,   135.5/-,   232.5/242/263,      360.5/406
 19,    新立屯,     09:37,     09:39,      02分,       887,         0,   141.5/-,   244.5/254/276,      381.5/430
 20,      彰武,     10:16,     10:18,      02分,       926,         0,   148.5/-,   254.5/265/288,      398.5/449
 21,      通辽,     12:06,     12:21,      15分,      1036,         0,   163.5/-,   280.5/292/317,      438.5/494
 22,    宝龙山,     13:07,     13:10,      03分,      1097,         0,   168.5/-,   288.5/300/326,      450.5/508
 23,    太平川,     13:54,     13:57,      03分,      1144,         0,   173.5/-,   296.5/308/335,      464.5/524
 24,      开通,     14:30,     14:33,      03分,      1180,         0,   177.5/-,   304.5/317/344,      476.5/537
 25,      黑水,     15:07,     15:10,      03分,      1217,         0,   180.5/-,   310.5/323/351,      488.5/551
 26,      洮南,     15:22,     15:25,      03分,      1232,         0,   180.5/-,   310.5/323/351,      488.5/551
 27,      白城,     15:53,     16:10,      17分,      1263,         0,   189.5/-,   322.5/335/364,      504.5/569
 28,  乌兰浩特,     17:20,     17:20,      00分,      1350,         0,     198/-,     337/350/381,        530/597
