   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     12:52,         -,         -,         -,         -,               -,              -
  2,      遂宁,     15:03,     15:11,      08分,       131,         0,    23.5/-,      59.5/82/88,       94.5/107
  3,      南充,     15:54,     16:07,      13分,       182,         0,    38.5/-,      71.5/95/101,      110.5/125
  4,      营山,     16:43,     16:48,      05分,       231,         0,       0/-,           0/0/0,            0/0
  5,      达州,     17:51,     18:03,      12分,       299,         0,    72.5/-,   114.5/119/130,      178.5/202
  6,      宣汉,     18:43,     18:46,      03分,       351,         0,    78.5/-,   141.5/147/180,      214.5/242
  7,      万源,     19:42,     19:45,      03分,       410,         0,      81/-,     159/168/180,        244/275
  8,      安康,     21:10,     21:30,      20分,       498,         0,     104/-,     190/198/215,        290/327
  9,    西安南,     00:02,     00:09,      07分,       670,         0,     128/-,     230/239/280,        355/400
 10,      渭南,     01:02,     01:06,      04分,       730,         0,     137/-,     245/255/287,        378/428
 11,    三门峡,     04:08,     04:13,      05分,       916,         0,   163.5/-,   289.5/301/327,      452.5/510
 12,      渑池,     05:04,     05:07,      03分,       972,         0,   170.5/-,   299.5/311/338,      484.5/524
 13,      洛阳,     06:01,     06:13,      12分,      1029,         0,   178.5/-,   311.5/324/352,      485.5/547
 14,      郑州,     08:25,     08:52,      27分,      1173,         0,   187.5/-, 328.5/338.5/371,      513.5/579
 15,      新乡,     09:55,     10:08,      13分,      1263,         0,   198.5/-, 347.5/357.5/393,      542.5/611
 16,      鹤壁,     10:47,     11:02,      15分,      1315,         0,   203.5/-,   355.5/370/402,      554.5/625
 17,      汤阴,     11:17,     11:22,      05分,      1345,         0,   203.5/-,   355.5/370/402,      554.5/625
 18,      安阳,     11:40,     11:44,      04分,      1368,         0,     208/-,     363/377/410,        568/640
 19,      邯郸,     12:21,     12:25,      04分,      1409,         0,     212/-,     371/388/419,        580/654
 20,    石家庄,     14:04,     14:10,      06分,      1512,         0,     227/-,     395/411/448,        619/698
 21,      定州,     14:57,     14:59,      02分,      1565,         0,     233/-,     404/420/458,        634/714
 22,      保定,     15:36,     15:47,      11分,      1604,         0,     238/-,     410/423/483,        648/728
 23,      天津,     18:14,     18:31,      17分,      1762,         0,     259/-,     448/468/508,        702/791
 24,      唐山,     19:52,     20:11,      19分,      1860,         0,     271/-,     468/484/528,        733/828
 25,      滦县,     21:00,     21:06,      06分,      1928,         0,   274.5/-,   474.5/493/538,      743.5/838
 26,    秦皇岛,     22:32,     22:41,      09分,      2020,         0,   277.5/-,   480.5/499/543,      757.5/854
 27,    山海关,     23:09,     23:18,      09分,      2057,         0,   277.5/-,   480.5/499/543,      757.5/854
 28,    葫芦岛,     00:41,     01:02,      21分,      2149,         0,   289.5/-,   501.5/521/568,      791.5/892
 29,      锦州,     01:41,     01:47,      06分,      2209,         0,   298.5/-,   513.5/534/580,      808.5/911
 30,    沟帮子,     02:27,     02:31,      04分,      2255,         0,   303.5/-,   522.5/543/590,      822.5/927
 31,      盘锦,     03:00,     03:05,      05分,      2288,         0,   303.5/-,   522.5/543/590,      822.5/927
 32,      鞍山,     04:34,     04:37,      03分,      2382,         0,   313.5/-,   538.5/559/808,      851.5/959
 33,      辽阳,     04:56,     04:59,      03分,      2404,         0,   313.5/-,   538.5/559/808,      851.5/959
 34,      沈阳,     05:49,     05:58,      09分,      2457,         0,   320.5/-,   550.5/572/822,      885.5/975
 35,    沈阳北,     06:05,     06:05,      00分,      2473,         0,   320.5/-,   550.5/572/822,      885.5/975
