   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      虎林,         -,     13:25,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      兴凯,     14:46,     14:48,       2分,        81,        72,       6/-,        40/43/45,     60.5/64.5
  3,      密山,     15:42,     15:57,      15分,       137,       100,     8.5/-,  42.5/45.5/47.5,     62.5/66.5
  4,    永安乡,     16:36,     16:41,       5分,       191,        41,       -/-,           -/-/-,           -/-
  5,      东海,     16:56,     17:00,       4分,       211,        55,       -/-,           -/-/-,           -/-
  6,      鸡东,     17:18,     17:23,       5分,       233,        71,       -/-,           -/-/-,           -/-
  7,      鸡西,     17:42,     17:55,      13分,       257,        87,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  8,      滴道,     18:01,     18:09,       8分,       276,      1034,       -/-,           -/-/-,           -/-
  9,      麻山,     18:44,     18:46,       2分,       319,       113,    28.5/-,           -/-/-,           -/-
 10,    西麻山,     18:54,     18:56,       2分,       329,       141,       -/-,           -/-/-,           -/-
 11,      林口,     19:25,     19:33,       8分,       360,       171,       -/-,           -/-/-,           -/-
 12,    朱家沟,     20:31,     20:33,       2分,       426,       236,       -/-,           -/-/-,           -/-
 13,      柴河,     20:48,     20:50,       2分,       443,       357,    43.5/-,           -/-/-,           -/-
 14,    牡丹江,     21:21,     21:36,      15分,       476,       281,    54.5/-,100.5/105.5/108.5,   155.5/161.5
 15,      海林,     21:56,     21:58,       2分,       511,       303,       -/-,           -/-/-,           -/-
 16,    哈尔滨,     02:30,     02:40,      10分,       785,       636,      98/-,     171/176/182,       263/275
 17,    大庆东,     04:39,     04:43,       4分,       914,       795,       -/-,           -/-/-,           -/-
 18,      大庆,     04:52,     05:02,      10分,       927,       806,       -/-,           -/-/-,           -/-
 19,  齐齐哈尔,     06:38,         -,          ,      1033,      1024,     119/-,     207/215/221,       324/337
