   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      惠州,         -,     20:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    东莞东,     21:05,     21:15,      10分,        45,        54,    17.5/-,  35.5/38.5/38.5,           -/-
  3,      广州,     22:26,     22:46,      20分,       126,       148,    39.5/-,  69.5/75.5/75.5,           -/-
  4,    韶关东,     01:00,     01:06,       6分,       280,       369,    76.5/-,133.5/143.5/145.5,           -/-
  5,      郴州,     02:44,     02:47,       3分,       384,       522,      92/-,     158/169/172,           -/-
  6,      衡阳,     04:33,     04:39,       6分,       493,       669,     114/-,     192/203/207,           -/-
  7,      株洲,     06:04,     06:12,       8分,       584,       803,     130/-,     217/229/234,           -/-
  8,      长沙,     07:07,     07:23,      16分,       647,       855,     137/-,     230/241/247,           -/-
  9,      汨罗,     08:09,     08:11,       2分,       709,       933,     144/-,     243/255/261,           -/-
 10,      岳阳,     08:52,     09:07,      15分,       752,      1002,   150.5/-,252.5/264.5/272.5,           -/-
 11,      临湘,     09:34,     09:36,       2分,       794,      1044,   153.5/-,258.5/270.5/278.5,           -/-
 12,      赤壁,     10:17,     10:19,       2分,       837,      1099,   162.5/-,273.5/287.5/294.5,           -/-
 13,      咸宁,     10:46,     10:48,       2分,       866,      1137,   167.5/-,281.5/295.5/302.5,           -/-
 14,      武昌,     11:50,         -,          ,       930,      1217,   177.5/-,297.5/311.5/320.5,     524.5/556
