   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    哈尔滨,         -,     14:33,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,  哈尔滨西,     14:42,     14:47,       5分,         9,         9,       8/-,        54/59/62,         78/84
  3,      扶余,     15:49,     15:51,       2分,        76,       102,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  4,      德惠,     16:28,     16:30,       2分,       115,       165,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  5,      长春,     17:26,     17:37,      11分,       173,       246,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  6,    公主岭,     18:22,     18:24,       2分,       229,       308,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  7,      四平,     19:09,     19:12,       3分,       276,       361,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  8,      昌图,     19:49,     20:04,      15分,       316,       414,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  9,      开原,     20:24,     20:26,       2分,       351,       445,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 10,      铁岭,     20:48,     20:50,       2分,       375,       479,      69/-,     123/126/130,       186/194
 11,    沈阳北,     21:40,     21:48,       8分,       427,       546,      75/-,     133/138/142,       205/214
 12,    大虎山,     23:16,     23:19,       3分,       523,       727,      93/-,     163/168/174,       251/263
 13,      锦州,     00:27,     00:33,       6分,       594,       791,     102/-,     178/184/190,       274/285
 14,    葫芦岛,     01:07,     01:10,       3分,       634,       841,     112/-,     194/200/208,       301/315
 15,      兴城,     01:26,     01:51,      25分,       653,       850,     112/-,     194/200/208,       301/315
 16,    秦皇岛,     03:34,     03:46,      12分,       789,       991,     124/-,     215/237/245,       336/357
 17,      唐山,     05:45,     05:52,       7分,       912,      1148,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 18,      芦台,     06:19,     06:23,       4分,       946,      1190,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 19,      塘沽,     06:51,     06:53,       2分,       978,      1231,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 20,      天津,     07:43,     07:52,       9分,      1030,      1271,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 21,      任丘,     10:00,     10:12,      12分,      1167,      1413,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 22,      肃宁,     10:39,     10:44,       5分,      1206,      1454,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 23,      饶阳,     11:00,     11:05,       5分,      1227,      1478,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 24,      深州,     11:24,     11:38,      14分,      1251,      1505,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 25,      衡水,     12:08,     12:12,       4分,      1295,      1540,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 26,      枣强,     12:33,     12:36,       3分,      1320,      1571,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 27,    清河城,     13:08,     13:11,       3分,      1355,      1620,     192/-,     328/339/351,       515/537
 28,      临清,     13:34,     13:39,       5分,      1381,      1646,     192/-,     328/339/351,       515/537
 29,      聊城,     14:12,     14:19,       7分,      1419,      1692,     198/-,     337/349/361,       530/552
 30,      台前,     14:54,     14:56,       2分,      1461,      1750,     201/-,     343/355/367,       542/566
 31,      郓城,     15:23,     15:33,      10分,      1490,      1792,     206/-,     353/365/377,       556/582
 32,      菏泽,     16:08,     16:11,       3分,      1535,      1848,     213/-,     363/375/388,       572/598
 33,      商丘,     17:32,     17:38,       6分,      1619,      1943,     217/-,     370/383/397,       585/611
 34,    宁陵县,     18:05,     18:09,       4分,      1652,      1978,     224/-,     381/393/407,       598/625
 35,      民权,     18:23,     18:27,       4分,      1670,      1995,     224/-,     381/393/407,       598/625
 36,      兰考,     18:49,     18:53,       4分,      1696,      2031,     229/-,     389/403/416,       613/640
 37,      开封,     19:24,     19:29,       5分,      1731,      2074,     229/-,     389/403/416,       613/640
 38,      郑州,     20:18,     20:40,      22分,      1785,      2146,     236/-,     399/414/428,       629/656
 39,      许昌,     21:35,     21:37,       2分,      1862,      2225,     243/-,     414/429/444,       654/684
 40,      漯河,     22:15,     22:21,       6分,      1902,      2279,     251/-,     426/441/456,       673/703
 41,    驻马店,     23:04,     23:07,       3分,      1951,      2352,   254.5/-,434.5/449.5/464.5,   687.5/717.5
 42,      信阳,     00:10,     00:14,       4分,      2017,      2448,   263.5/-,446.5/462.5/477.5,   704.5/735.5
 43,      广水,     00:59,     01:34,      35分,      2066,      2513,   268.5/-,455.5/472.5/487.5,   718.5/751.5
 44,      花园,     02:08,     02:11,       3分,      2135,      2558,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 45,      孝感,     02:32,     02:35,       3分,      2159,      2592,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 46,      汉口,     04:31,     05:00,      29分,      2278,      2662,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 47,      云梦,     05:58,     06:01,       3分,      2365,      2740,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 48,      安陆,     06:18,     06:21,       3分,      2385,      2767,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 49,      随州,     06:57,     06:59,       2分,      2424,      2828,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 50,      枣阳,     07:49,     07:54,       5分,      2476,      2905,   293.5/-,497.5/515.5/533.5,   786.5/822.5
 51,      襄阳,     08:37,         -,          ,      2524,      2970,   299.5/-,507.5/524.5/542.5,   802.5/838.5
