   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      洛阳,         -,     19:34,         -,         -,         -,         -,               -,              -
  2,    洛阳东,     19:42,     19:46,      04分,         8,         0,       8/-,        54/57/61,          78/88
  3,      偃师,     20:05,     20:09,      04分,        31,         0,       9/-,        55/58/63,          80/91
  4,      巩义,     20:27,     20:32,      05分,        53,         0,      11/-,        57/60/65,        83.5/95
  5,      郑州,     21:33,     21:55,      22分,       119,         0,    18.5/-,      64.5/67/73,       97.5/110
  6,      开封,     22:41,     22:44,      03分,       187,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,      兰考,     23:12,     23:15,      03分,       218,         0,    37.5/-,      83.5/87/95,      125.5/142
  8,      商丘,     00:14,     00:19,      05分,       280,         0,    50.5/-,    96.5/101/109,      146.5/165
  9,      徐州,     02:23,     02:30,      07分,       409,         0,      69/-,     123/128/139,        186/210
 10,      蚌埠,     04:12,     04:35,      23分,       518,         0,      86/-,     152/158/172,        233/263
 11,    滁州北,     06:16,     06:51,      35分,       642,         0,     102/-,     178/185/201,        274/309
 12,      南京,     07:49,     07:57,      08分,       735,         0,     105/-,     184/191/208,        285/321
 13,      镇江,     08:37,     08:40,      03分,       783,         0,     115/-,     200/208/226,        312/352
 14,      常州,     09:34,     09:37,      03分,       840,         0,     124/-,     215/224/243,        336/379
 15,      无锡,     10:04,     10:07,      03分,       870,         0,   128.5/-,   222.5/231/252,      348.5/393
 16,      苏州,     10:36,     10:40,      04分,       902,         0,   135.5/-,   232.5/242/263,      360.5/406
 17,      上海,     12:35,     12:35,      00分,      1021,         0,   141.5/-,   244.5/254/276,      381.5/430
