   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     11:18,         -,         -,         -,         -,               -,              -
  2,      昆山,     11:52,     11:56,      04分,        34,         0,      11/-,        57/60/65,        83.5/95
  3,      苏州,     12:20,     12:24,      04分,        62,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      无锡,     12:52,     12:56,      04分,        94,         0,    19.5/-,      65.5/68/74,       99.5/113
  5,      常州,     13:23,     13:27,      04分,       125,         0,    24.5/-,      70.5/74/80,      108.5/123
  6,      南京,     14:59,     15:09,      10分,       221,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      合肥,     17:57,     18:30,      33分,       399,         0,    79.5/-,   152.5/159/173,      237.5/268
  8,      商城,     20:52,     20:55,      03分,       574,         0,     104/-,     189/197/214,        296/334
  9,      潢川,     21:21,     21:24,      03分,       603,         0,     107/-,     195/203/220,        305/344
 10,      息县,     21:53,     21:59,      06分,       635,         0,     110/-,     200/208/226,        313/353
 11,      信阳,     22:50,     23:05,      15分,       692,         0,     122/-,     219/228/248,        342/386
 12,      襄阳,     02:05,     02:30,      25分,       887,         0,   147.5/-,   262.5/273/297,      414.5/467
 13,      谷城,     03:26,     03:29,      03分,       968,         0,   157.5/-,   278.5/290/315,      439.5/495
 14,      十堰,     04:31,     04:36,      05分,      1033,         0,   167.5/-,   294.5/306/333,      463.5/522
 15,      旬阳,     06:19,     06:22,      03分,      1141,         0,   181.5/-,   317.5/330/359,      500.5/564
 16,      安康,     07:01,     07:09,      08分,      1183,         0,   185.5/-,   324.5/337/367,      513.5/579
 17,      万源,     09:00,     09:02,      02分,      1302,         0,   202.5/-,   352.5/366/398,      555.5/626
 18,      宣汉,     09:58,     10:00,      02分,      1360,         0,     209/-,     366/380/413,        579/653
 19,      达州,     10:44,     10:53,      09分,      1406,         0,     218/-,     378/393/427,        595/671
 20,      南充,     12:35,     12:39,      04分,      1517,         0,     244/-,     427/444/482,        673/758
 21,      遂宁,     13:35,     13:37,      02分,      1577,         0,     256/-,     451/469/509,        710/800
 22,      成都,     15:45,     15:45,      00分,      1707,         0,     265/-,     466/484/526,        737/830
