   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     22:32,         -,         -,         -,         -,               -,              -
  2,      保定,     00:02,     00:06,      04分,        90,         0,    23.5/-,      69.5/73/79,      104.5/118
  3,    石家庄,     01:31,     01:37,      06分,       179,         0,    43.5/-,     89.5/93/101,      135.5/153
  4,      邯郸,     03:15,     03:19,      04分,       283,         0,    64.5/-,   115.5/120/131,      175.5/198
  5,      安阳,     04:05,     04:08,      03分,       333,         0,      72/-,     129/134/146,        197/222
  6,      汤阴,     04:25,     04:28,      03分,       353,         0,      75/-,     133/139/151,        205/231
  7,      鹤壁,     04:43,     05:01,      18分,       371,         0,      75/-,     133/139/151,        205/231
  8,      卫辉,     05:26,     05:28,      02分,       414,         0,      81/-,     144/150/163,        222/251
  9,      新乡,     05:45,     05:48,      03分,       433,         0,      81/-,     144/150/163,        222/251
 10,      郑州,     06:45,     06:45,      00分,       493,         0,      93/-,     163/168/174,        251/283
