   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     08:42,         -,         -,         -,         -,               -,              -
  2,    韶关东,     11:00,     11:06,      06分,       138,         0,    37.5/-,      83.5/87/95,      120.5/136
  3,      衡阳,     14:39,     14:45,      06分,       357,         0,      75/-,     133/139/151,        255/288
  4,      株洲,     16:09,     16:15,      06分,       447,         0,      91/-,     158/165/179,        301/339
  5,      长沙,     16:54,     17:10,      16分,       492,         0,      98/-,     171/178/193,        307/346
  6,      益阳,     18:22,     18:28,      06分,       580,         0,     105/-,     184/191/208,        349/394
  7,      常德,     19:34,     19:40,      06分,       652,         0,     119/-,     207/215/234,        374/422
  8,  石门县北,     21:01,     21:19,      18分,       739,         0,   128.5/-,   222.5/231/252,      402.5/454
  9,    宜昌东,     23:50,     00:05,      15分,       908,         0,   148.5/-,   254.5/265/288,      452.5/510
 10,      万州,     05:52,     05:57,      05分,      1270,         0,   180.5/-,   310.5/323/351,      561.5/633
 11,      梁平,     07:16,     07:24,      08分,      1354,         0,     192/-,     328/341/371,        574/647
 12,      开江,     07:49,     08:13,      24分,      1387,         0,     192/-,     328/341/371,        590/665
 13,      达州,     09:22,     09:22,      00分,      1480,         0,     198/-,     337/349/380,       602/678
