   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      延安,         -,     13:22,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    富县东,     14:01,     14:04,       3分,        39,        70,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,      西安,     16:52,     17:16,      24分,       210,       326,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  4,      渭南,     17:54,     17:57,       3分,       272,       382,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  5,      华山,     18:50,     18:52,       2分,       328,       449,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  6,      灵宝,     20:01,     20:03,       2分,       399,       538,      75/-,     133/138/142,       205/214
  7,    三门峡,     20:43,     20:45,       2分,       441,       591,      81/-,     144/148/154,       222/231
  8,      洛阳,     22:38,     22:42,       4分,       556,       713,      98/-,     171/176/182,       263/275
  9,      郑州,     00:20,     00:30,      10分,       658,       837,     112/-,     194/200/208,       301/315
 10,      商丘,     02:33,     02:41,       8分,       791,      1040,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 11,      徐州,     04:33,     04:41,       8分,       911,      1186,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 12,      蚌埠,     06:40,     06:44,       4分,      1038,      1350,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 13,      明光,     07:35,     07:46,      11分,      1093,      1412,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 14,    滁州北,     08:29,     08:49,      20分,      1147,      1477,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 15,      南京,     09:33,     09:39,       6分,      1211,      1534,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 16,      镇江,     10:18,     10:30,      12分,      1256,      1598,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 17,      常州,     11:14,     11:18,       4分,      1312,      1670,     198/-,     337/349/361,       530/552
 18,      无锡,     11:45,     11:49,       4分,      1343,      1709,     198/-,     337/349/361,       530/552
 19,      苏州,     12:40,     12:44,       4分,      1398,      1751,     201/-,     343/355/367,       542/566
 20,      上海,     13:48,         -,          ,      1466,      1835,     206/-,     353/365/377,       556/582
