   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     15:04,         -,         -,         -,         -,               -,              -
  2,      昆山,     15:38,     15:41,      03分,        34,         0,      11/-,        57/60/65,        83.5/95
  3,      苏州,     16:05,     16:09,      04分,        61,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      无锡,     16:37,     16:41,      04分,        93,         0,    19.5/-,      65.5/68/74,       99.5/113
  5,      常州,     17:08,     17:12,      04分,       124,         0,    24.5/-,      70.5/74/80,      108.5/123
  6,      南京,     19:49,     20:02,      13分,       285,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      合肥,     21:47,     22:05,      18分,       403,         0,    79.5/-,   152.5/159/173,      237.5/268
  8,      六安,     23:05,     23:09,      04分,       481,         0,      91/-,     166/173/188,        257/290
  9,      固始,     00:17,     00:20,      03分,       553,         0,     101/-,     185/193/209,        288/325
 10,      商城,     00:38,     00:41,      03分,       574,         0,     104/-,     189/197/214,        296/334
 11,      潢川,     01:07,     01:10,      03分,       603,         0,     107/-,     195/203/220,        305/344
 12,      息县,     01:39,     01:42,      03分,       635,         0,     110/-,     200/208/225,       313/353
 13,      信阳,     02:32,     02:42,      10分,       688,         0,     122/-,     219/228/248,        342/386
 14,      桐柏,     03:51,     03:54,      03分,       767,         0,     131/-,     234/243/264,        365/412
 15,      唐河,     05:07,     05:10,      03分,       843,         0,     141/-,     250/260/283,        392/442
 16,      南阳,     06:25,     06:25,      00分,       921,         0,   143.5/-,   255.5/266/289,      402.5/454
