   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳东,         -,     16:58,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    东莞东,     17:37,     17:48,      11分,        39,        53,    26.5/-,  48.5/54.5/54.5,     69.5/70.5
  3,      惠州,     18:31,     18:36,       5分,        93,       107,    34.5/-,  60.5/66.5/66.5,     88.5/90.5
  4,      河源,     19:29,     19:33,       4分,       151,       187,    45.5/-,  79.5/85.5/85.5,   116.5/121.5
  5,      龙川,     20:30,     20:34,       4分,       212,       262,    56.5/-,98.5/104.5/105.5,   146.5/151.5
  6,      九江,     06:18,     06:30,      12分,       800,      1062,   168.5/-,281.5/293.5/302.5,   437.5/456.5
  7,      武穴,     07:23,     07:37,      14分,       865,      1120,   172.5/-,288.5/301.5/310.5,   448.5/466.5
  8,      蕲春,     08:05,     08:08,       3分,       907,      1159,   175.5/-,294.5/307.5/316.5,   459.5/478.5
  9,      浠水,     08:28,     08:32,       4分,       930,      1189,   182.5/-,304.5/317.5/328.5,   475.5/496.5
 10,      黄州,     08:56,     08:59,       3分,       958,      1218,   185.5/-,310.5/323.5/334.5,   486.5/506.5
 11,      麻城,     09:39,     09:56,      17分,      1001,      1285,   189.5/-,317.5/332.5/341.5,   498.5/518.5
 12,      新县,     10:37,     10:40,       3分,      1059,      1345,   199.5/-,333.5/348.5/358.5,   523.5/545.5
 13,      光山,     11:05,     11:10,       5分,      1087,      1388,   206.5/-,343.5/358.5/368.5,   535.5/559.5
 14,      潢川,     11:24,     11:33,       9分,      1106,      1405,   206.5/-,343.5/358.5/368.5,   535.5/559.5
 15,      息县,     12:01,     12:04,       3分,      1143,      1436,   209.5/-,349.5/364.5/376.5,   547.5/570.5
 16,      罗山,     12:25,     12:28,       3分,      1167,      1463,   212.5/-,355.5/370.5/382.5,   556.5/580.5
 17,      信阳,     13:10,         -,          ,      1212,      1509,   219.5/-,365.5/381.5/393.5,   573.5/597.5
