   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  呼和浩特,         -,     21:30,         -,         -,         -,         -,               -,              -
  2,    包头东,     22:59,     23:03,      04分,        89,         0,    23.5/-,      69.5/73/79,      104.5/118
  3,      包头,     23:20,     23:28,      08分,       110,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,      榆林,     03:28,     03:40,      12分,       358,         0,      69/-,     123/128/139,        186/210
  5,      绥德,     04:50,     04:54,      04分,       440,         0,      78/-,     139/145/157,        214/242
  6,      延安,     06:44,     06:48,      04分,       554,         0,      98/-,     171/178/193,        263/297
  7,    甘泉北,     07:12,     07:14,      02分,       582,         0,     102/-,     178/185/201,        274/309
  8,    富县东,     07:35,     07:37,      02分,       605,         0,     105/-,     184/191/208,        285/321
  9,    蒲城东,     09:05,     09:07,      02分,       695,         0,     124/-,     215/224/243,        336/379
 10,      西安,     11:08,     11:08,      00分,       818,         0,   138.5/-, 238.5/248/255.5,      372.5/420
