   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西安,         -,     22:15,         -,         -,         -,         -,               -,              -
  2,      渭南,     22:58,     23:00,      02分,        43,         0,      11/-,        57/60/65,        86.5/98
  3,      洛阳,     03:38,     03:41,      03分,       323,         0,    54.5/-,   100.5/105/114,      155.5/176
  4,      郑州,     05:14,     05:46,      32分,       419,         0,      72/-,     129/134/136,        197/222
  5,      开封,     06:32,     06:35,      03分,       497,         0,      81/-,     144/150/163,        222/251
  6,      兰考,     07:03,     07:13,      10分,       528,         0,      86/-,     152/158/172,        233/263
  7,      民权,     07:35,     07:39,      04分,       560,         0,      91/-,     158/165/179,        243/274
  8,      商丘,     08:20,     08:26,      06分,       605,         0,      98/-,     171/178/193,        263/297
  9,      菏泽,     09:30,     09:35,      05分,       675,         0,     105/-,     184/191/208,        285/321
 10,      郓城,     10:08,     10:11,      03分,       713,         0,     115/-,     200/208/226,        312/352
 11,      聊城,     11:11,     11:17,      06分,       776,         0,     124/-,     215/224/243,        336/379
 12,      衡水,     13:01,     13:09,      08分,       886,         0,   141.5/-,   244.5/254/276,      381.5/430
 13,      任丘,     14:22,     14:27,      05分,       967,         0,   152.5/-,   261.5/272/296,      409.5/462
 14,      霸州,     15:03,     15:06,      03分,      1008,         0,   156.5/-,   268.5/279/303,      422.5/476
 15,      天津,     16:47,     16:57,      10分,      1112,         0,   168.5/-,   288.5/300/326,      450.5/508
 16,      唐山,     18:17,     18:19,      02分,      1202,         0,   180.5/-,   310.5/323/351,      488.5/551
 17,      滦县,     19:06,     19:25,      19分,      1251,         0,   189.5/-,   322.5/335/364,      504.5/569
 18,    秦皇岛,     20:55,     20:58,      03分,      1360,         0,     198/-,     337/350/381,        530/597
 19,    山海关,     21:22,     21:28,      06分,      1387,         0,     198/-,     337/350/381,        530/597
 20,    葫芦岛,     22:50,     22:53,      03分,      1475,         0,     206/-,     353/367/399,        556/627
 21,      锦州,     23:32,     23:36,      04分,      1517,         0,     213/-,     363/377/410,        572/645
 22,    沈阳北,     02:35,     02:43,      08分,      1700,         0,     236/-,     399/415/451,        629/709
 23,      四平,     05:07,     05:09,      02分,      1852,         0,     251/-,     426/443/481,        673/758
 24,    公主岭,     05:42,     05:44,      02分,      1887,         0,   254.5/-,   434.5/452/491,      687.5/775
 25,      长春,     06:28,     06:28,      00分,      1933,         0,   263.5/-,   446.5/464/504,      704.5/794
