   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      兰州,         -,     21:33,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      陇西,     23:49,     23:52,       3分,        16,       202,       -/-,           -/-/-,           -/-
  3,      定西,     23:53,     23:56,       3分,        80,       118,       -/-,           -/-/-,           -/-
  4,      武山,     00:17,     00:19,       2分,       104,       241,       -/-,           -/-/-,           -/-
  5,      甘谷,     00:51,     00:53,       2分,       138,       281,       -/-,           -/-/-,           -/-
  6,      天水,     02:07,     02:11,       4分,       214,       348,       -/-,           -/-/-,           -/-
  7,      宝鸡,     04:49,     04:55,       6分,       376,       503,       -/-,           -/-/-,           -/-
  8,    蔡家坡,     05:25,     05:28,       3分,       412,       546,      75/-,     133/138/142,       205/214
  9,      咸阳,     06:32,     06:35,       3分,       479,       653,       -/-,           -/-/-,           -/-
 10,      西安,     07:10,     07:20,      10分,       517,       676,       -/-,           -/-/-,           -/-
 11,      渭南,     07:59,     08:03,       4分,       566,       732,      98/-,     171/176/182,       263/275
 12,      华山,     08:56,     09:00,       4分,       623,       799,     105/-,     184/190/196,       285/297
 13,      潼关,     09:15,     09:19,       4分,       642,       811,     105/-,     184/190/196,       285/297
 14,    三门峡,     11:00,     11:03,       3分,       747,       941,       -/-,           -/-/-,           -/-
 15,      渑池,     11:54,     11:57,       3分,       801,       941,   128.5/-,   222.5/245/256,     348.5/370
 16,      洛阳,     12:51,     12:55,       4分,       858,      1063,       -/-,           -/-/-,           -/-
 17,      郑州,     14:35,     14:50,      15分,       962,      1187,       -/-,           -/-/-,           -/-
 18,      长葛,     15:53,     15:57,       4分,      1040,      1251,       -/-,           -/-/-,           -/-
 19,      许昌,     16:14,     16:20,       6分,      1061,      1273,       -/-,           -/-/-,           -/-
 20,      漯河,     17:02,     17:18,      16分,      1109,      1327,       -/-,           -/-/-,           -/-
 21,      西平,     17:35,     17:50,      15分,      1142,      1349,       -/-,           -/-/-,           -/-
 22,    驻马店,     18:17,     18:21,       4分,      1184,      1393,       -/-,           -/-/-,           -/-
 23,      信阳,     19:20,     19:23,       3分,      1247,      1489,       -/-,           -/-/-,           -/-
 24,      孝感,     21:10,     21:30,      20分,      1357,      1633,       -/-,           -/-/-,           -/-
 25,      武昌,     22:33,     22:54,      21分,      1440,      1723,     201/-,     343/355/367,       542/566
 26,      岳阳,     01:57,     02:03,       6分,      1644,      1938,       -/-,           -/-/-,           -/-
 27,      长沙,     03:30,     03:40,      10分,      1737,      2085,       -/-,           -/-/-,           -/-
 28,      株洲,     04:31,     04:35,       4分,      1798,      2137,       -/-,           -/-/-,           -/-
 29,      衡阳,     05:59,     06:02,       3分,      1886,      2271,       -/-,           -/-/-,           -/-
 30,      郴州,     07:43,     07:46,       3分,      1990,      2418,       -/-,           -/-/-,           -/-
 31,    韶关东,     09:25,     09:31,       6分,      2092,      2571,       -/-,           -/-/-,           -/-
 32,      英德,     10:25,     10:27,       2分,      2152,      2654,       -/-,           -/-/-,           -/-
 33,      广州,     12:26,         -,          ,      2333,      2792,   290.5/-, 491/507.5/525.5,   775.5/810.5
