   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      湛江,         -,     09:50,         -,         -,         -,         -,               -,              -
  2,      遂溪,     10:13,     10:16,      03分,        23,         0,       9/-,        55/58/63,          80/91
  3,      廉江,     10:36,     10:39,      03分,        46,         0,      11/-,        57/60/65,        86.5/98
  4,      文地,     11:13,     11:16,      03分,        83,         0,    15.5/-,      61.5/64/70,       92.5/105
  5,      陆川,     11:46,     11:49,      03分,       116,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,      玉林,     12:22,     12:38,      16分,       152,         0,    28.5/-,      74.5/78/85,      112.5/127
  7,      北流,     13:00,     13:03,      03分,       190,         0,    29.5/-,      75.5/79/86,      115.5/131
  8,      容县,     13:26,     13:29,      03分,       216,         0,    37.5/-,      83.5/87/95,      125.5/142
  9,      岑溪,     14:16,     14:19,      03分,       266,         0,    41.5/-,      87.5/91/99,      132.5/150
 10,      梧州,     15:17,     15:22,      05分,       327,         0,    51.5/-,    97.5/102/110,      149.5/169
 11,      贺州,     16:56,     17:04,      08分,       426,         0,      69/-,     123/128/139,        186/210
 12,      富川,     17:44,     17:48,      04分,       474,         0,      75/-,     133/139/151,        205/231
 13,      道州,     18:54,     18:59,      05分,       544,         0,      86/-,     152/158/172,        233/263
 14,      零陵,     20:14,     20:20,      06分,       624,         0,      98/-,     171/178/193,        263/297
 15,      永州,     20:43,     20:59,      16分,       653,         0,     102/-,     178/185/201,        274/309
 16,      邵阳,     22:11,     22:18,      07分,       741,         0,     112/-,     194/202/219,        301/339
 17,      邵东,     22:40,     22:43,      03分,       770,         0,     115/-,     200/208/226,        312/352
 18,      娄底,     23:42,     23:49,      07分,       832,         0,     124/-,     215/224/243,        336/379
 19,      湘乡,     00:29,     00:47,      18分,      -561,         0,   128.5/-,   222.5/231/252,      348.5/393
 20,      湘潭,     01:18,     01:24,      06分,      -512,         0,   135.5/-,   232.5/242/263,      360.5/406
 21,      长沙,     02:43,     03:13,      30分,      1013,         0,   141.5/-,   244.5/254/276,      381.5/430
 22,      岳阳,     04:49,     04:52,      03分,      1139,         0,   156.5/-,   268.5/279/303,      422.5/476
 23,      赤壁,     06:29,     06:50,      21分,      -201,         0,   168.5/-,   288.5/300/326,      450.5/508
 24,      武昌,     08:28,     08:28,      00分,      1358,         0,   177.5/-,   304.5/317/344,      476.5/537
