   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     23:21,         -,         -,         -,         -,               -,              -
  2,      霸州,     00:16,     00:26,      10分,        55,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      任丘,     01:01,     01:03,      02分,       100,         0,    23.5/-,      69.5/73/79,      104.5/118
  4,      衡水,     02:25,     02:31,      06分,       184,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,    清河城,     03:21,     03:23,      02分,       240,         0,    51.5/-,    97.5/102/110,      149.5/169
  6,      聊城,     04:16,     04:19,      03分,       295,         0,    62.5/-,   110.5/115/125,      166.5/188
  7,      菏泽,     05:49,     05:51,      02分,       388,         0,      81/-,     144/150/163,        222/251
  8,    商丘南,     07:02,     07:16,      14分,       461,         0,      93/-,     163/170/184,        251/283
  9,      亳州,     07:57,     08:02,      05分,       516,         0,     102/-,     178/185/201,        274/309
 10,      阜阳,     09:19,     09:29,      10分,       598,         0,     112/-,     194/202/219,        301/339
 11,      麻城,     12:02,     12:08,      06分,       761,         0,   138.5/-,   238.5/248/270,      372.5/420
 12,      九江,     14:26,     14:31,      05分,       905,         0,   163.5/-,   280.5/292/317,      438.5/494
 13,      南昌,     15:48,     15:58,      10分,       987,         0,   173.5/-,   296.5/308/335,      464.5/524
 14,      吉安,     18:14,     18:18,      04分,      1133,         0,     198/-,     337/350/381,        530/597
 15,      兴国,     19:31,     19:33,      02分,      1210,         0,     206/-,     353/367/399,        556/627
 16,      赣州,     20:21,     20:43,      22分,      1260,         0,     213/-,     363/377/410,        572/645
 17,      信丰,     21:27,     21:30,      03分,      1326,         0,     217/-,     370/385/418,        585/659
 18,      龙南,     22:10,     22:15,      05分,      1369,         0,     224/-,     381/396/430,        598/674
 19,      定南,     22:36,     22:43,      07分,      1395,         0,     224/-,     381/396/430,        598/674
 20,      龙川,     23:58,     00:10,      12分,      1477,         0,     236/-,     399/415/451,        629/709
 21,      河源,     01:06,     01:12,      06分,      1545,         0,     240/-,     408/424/461,        640/721
 22,      惠州,     02:10,     02:17,      07分,      1609,         0,     243/-,     414/430/468,        654/737
 23,    东莞东,     03:12,     03:32,      20分,      1671,         0,     251/-,     426/443/481,        673/758
 24,      深圳,     04:50,     04:50,      00分,      1769,         0,   254.5/-,   434.5/452/491,      687.5/775
