   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      苏州,         -,     17:03,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      无锡,     17:31,     17:34,       3分,        28,        42,       -/-,           -/-/-,           -/-
  3,      常州,     18:01,     18:05,       4分,        58,        81,       -/-,           -/-/-,           -/-
  4,      南京,     20:13,     20:38,      25分,       190,       217,       -/-,           -/-/-,           -/-
  5,    马鞍山,     21:48,     21:53,       5分,       285,       295,       -/-,           -/-/-,           -/-
  6,      芜湖,     22:39,     22:47,       8分,       336,       342,       -/-,           -/-/-,           -/-
  7,      铜陵,     00:16,     00:21,       5分,       433,       420,       -/-,           -/-/-,           -/-
  8,      池州,     01:26,     01:29,       3分,       503,       477,       -/-,           -/-/-,           -/-
  9,      九江,     04:12,     04:28,      16分,       669,       667,       -/-,           -/-/-,           -/-
 10,      南昌,     06:01,         -,          ,       778,       802,     105/-,     184/203/212,       285/303
