   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    牡丹江,         -,     07:29,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      海林,     07:49,     07:51,       2分,        20,        22,       4/5,        38/41/43,           -/-
  3,  横道河子,     08:36,     08:38,       2分,        67,        83,    7/12.5,        41/44/46,           -/-
  4,    亚布力,     09:22,     09:24,       2分,       113,       143, 13.5/21.5,           -/-/-,           -/-
  5,      苇河,     09:40,     09:42,       2分,       131,       163, 14.5/24.5,  48.5/51.5/53.5,       73.5/78
  6,    一面坡,     10:05,     10:07,       2分,       156,       194, 16.5/27.5,  50.5/53.5/55.5,       76.5/82
  7,      尚志,     10:22,     10:24,       2分,       173,       214, 18.5/29.5,  52.5/55.5/57.5,       78.5/84
  8,      阿城,     11:48,     11:50,       2分,       259,       314, 27.5/43.5,  61.5/64.5/66.5,       92.5/99
  9,    哈尔滨,     12:30,     12:42,      12分,       301,       355, 29.5/48.5,  63.5/66.5/68.5,      97.5/104
 10,      滨江,     12:49,     12:51,       2分,       320,       358,    30.5/-,  64.5/67.5/69.5,      99.5/106
 11,      呼兰,     13:12,     13:23,      11分,       343,       387, 54.5/86.5,   100.5/111/116,       -/161.5
 12,    康金井,     13:41,     13:43,       2分,       372,       414,    62.5/-,           -/-/-,       -/174.5
 13,    白奎堡,     14:00,     14:01,       1分,       391,       440,64.5/100.5,   115.5/128/133,       -/182.5
 14,    兴隆镇,     14:11,     14:13,       2分,       402,       452,       -/-,           -/-/-,           -/-
 15,      绥化,     14:37,     14:40,       3分,       428,       480,      69/-, 123/135.5/140.5,           -/-
 16,      秦家,     14:57,     14:59,       2分,       448,       698,      72/-, 129/141.5/146.5,           -/-
 17,    四方台,     15:12,     15:14,       2分,       463,       512,      72/-,           -/-/-,         -/204
 18,      绥棱,     15:43,     15:50,       7分,       494,       550,    75/118,     133/147/153,         -/214
 19,    东边井,     16:11,     16:39,      28分,       522,       570,      78/-,           -/-/-,         -/223
 20,      海伦,     16:53,     16:55,       2分,       564,       582,    81/128,     144/159/166,         -/231
 21,      通北,     17:34,     17:36,       2分,       605,       624,    86/136,     152/168/175,         -/244
 22,      赵光,     18:21,     18:23,       2分,       652,       661,    91/141,     158/174/182,         -/253
 23,      北安,     18:50,         -,           ,       681,       688,      93/-,     163/179/187,           -/-
