   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     09:42,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      佛山,     10:06,     10:12,       6分,        24,        22,       9/-,        55/60/63,         80/86
  3,      肇庆,     11:44,     11:48,       4分,       122,       109,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  4,      阳春,     13:35,     13:37,       2分,       233,       246,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  5,    茂名东,     15:13,     15:41,      28分,       331,       361,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  6,      茂名,     15:54,     16:00,       6分,       372,       371,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  7,      玉林,     18:15,     18:27,      12分,       513,       546,      75/-,     133/138/142,       205/214
  8,      南宁,     01:04,     01:20,      16分,       736,       809,     105/-,     184/190/196,       285/297
  9,      兴义,     05:57,     06:03,       6分,      1215,      1293,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 10,      威舍,     06:45,     06:55,      10分,      1263,      1329,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 11,      罗平,     07:58,     08:03,       5分,      1336,      1402,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 12,      师宗,     08:39,     08:44,       5分,      1377,      1448,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 13,      石林,     10:00,     10:05,       5分,      1458,      1526,   180.5/-,310.5/321.5/331.5,   464.5/484.5
 14,      昆明,     11:41,         -,          ,      1559,      1637,     192/-,     328/339/351,       515/537
