   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汉中,         -,     14:01,         -,         -,         -,         -,               -,              -
  2,      城固,     14:26,     14:30,      04分,        25,         0,       9/-,        55/58/63,          80/91
  3,      西乡,     15:23,     15:26,      03分,        82,         0,    15.5/-,      61.5/64/70,       92.5/105
  4,    石泉县,     16:13,     16:15,      02分,       132,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,      汉阴,     16:47,     16:54,      07分,       166,         0,    28.5/-,      74.5/78/85,      113.5/128
  6,      安康,     17:36,     17:54,      18分,       215,         0,    37.5/-,      83.5/87/95,      125.5/142
  7,      旬阳,     18:34,     18:37,      03分,       273,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,    白河县,     19:53,     20:02,      09分,       352,         0,    53.5/-,    99.5/104/113,      152.5/172
  9,      十堰,     21:04,     21:07,      03分,       423,         0,    64.5/-,   115.5/120/131,      175.5/198
 10,    襄阳东,     23:11,     23:31,      20分,       550,         0,      86/-,     152/158/172,        233/263
 11,      云梦,     01:40,     01:47,      07分,       699,         0,     112/-,     194/202/219,        301/339
 12,      武昌,     03:23,     03:41,      18分,       802,         0,     119/-,     207/215/234,        324/365
 13,      咸宁,     04:28,     04:30,      02分,       867,         0,   128.5/-,   222.5/231/252,      348.5/393
 14,      临湘,     06:35,     06:37,      02分,       994,         0,   141.5/-,   244.5/254/276,      381.5/430
 15,      岳阳,     07:06,     07:12,      06分,      1025,         0,   141.5/-,   244.5/254/276,      381.5/430
 16,      长沙,     08:39,     08:51,      12分,      1118,         0,   156.5/-,   268.5/279/303,      422.5/476
 17,      株洲,     09:36,     09:45,      09分,      1175,         0,   163.5/-,   280.5/292/317,      438.5/494
 18,      衡山,     10:36,     10:38,      02分,      1235,         0,   173.5/-,   296.5/308/335,      464.5/524
 19,      衡阳,     11:15,     11:20,      05分,      1274,         0,   177.5/-,   304.5/317/344,      476.5/537
 20,      耒阳,     12:05,     12:07,      02分,      1324,         0,   180.5/-,   310.5/323/351,      488.5/551
 21,      乐昌,     14:11,     14:13,      02分,      1450,         0,     201/-,     343/357/387,        552/622
 22,    韶关东,     14:49,     14:55,      06分,      1488,         0,     206/-,     353/367/399,        590/665
 23,    广州北,     16:55,     17:00,      05分,      1614,         0,     224/-,     381/396/430,        667/752
 24,      广州,     18:05,     18:05,      00分,      1684,         0,     224/-,     381/396/430,        667/752
