   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      烟台,         -,     16:55,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      桃村,     17:40,     17:48,       8分,        45,        54,      11/-,        57/62/65,     86.5/92.5
  3,      海阳,     18:03,     18:09,       6分,        68,        73,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  4,      莱西,     18:48,     18:54,       6分,       113,       128,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  5,      蓝村,     19:58,     20:08,      10分,       183,       183,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  6,      胶州,     20:24,     20:27,       3分,       209,       204,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  7,      临沂,     01:15,     01:25,      10分,       500,       433,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  8,    兰陵北,     02:06,     02:13,       7分,       551,       488,       -/-,           -/-/-,           -/-
  9,    枣庄东,     02:49,     02:54,       5分,       594,       537,       -/-,           -/-/-,           -/-
 10,    枣庄西,     03:30,     03:36,       6分,       635,       568,     102/-,     178/184/190,       274/285
 11,      徐州,     04:36,     04:56,      20分,       701,       636,     112/-,     194/200/208,       301/315
 12,      商丘,     06:28,     06:32,       4分,       813,       782,     112/-,     194/200/208,       301/315
 13,    宁陵县,     06:59,     07:01,       2分,       844,       817,       -/-,           -/-/-,           -/-
 14,      兰考,     07:34,     07:37,       3分,       879,       870,     112/-,     194/200/208,       301/315
 15,      开封,     08:08,     08:11,       3分,       913,       913,     115/-,     200/206/214,       312/325
 16,      郑州,     09:01,     09:21,      20分,       966,       985,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 17,      偃师,     10:33,     10:42,       9分,      1058,      1075,       -/-,           -/-/-,           -/-
 18,      汝州,     12:18,     12:22,       4分,      1163,      1191,       -/-,           -/-/-,           -/-
 19,  平顶山西,     12:56,     12:59,       3分,      1201,      1233,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 20,      鲁山,     13:16,     13:19,       3分,      1221,      1253,       -/-,           -/-/-,           -/-
 21,      南召,     13:56,     14:00,       4分,      1261,      1297,       -/-,           -/-/-,           -/-
 22,      南阳,     14:42,         -,          ,      1307,      1355,   168.5/-,288.5/298.5/307.5,   450.5/470.5
