   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      银川,         -,     16:43,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    青铜峡,     17:58,     18:04,       6分,        58,        66,       -/-,           -/-/-,           -/-
  3,      中宁,     19:07,     19:10,       3分,       127,       118,       -/-,           -/-/-,           -/-
  4,      中卫,     19:50,     20:05,      15分,       170,       162,       -/-,           -/-/-,           -/-
  5,      同心,     21:36,     21:43,       7分,       276,       260,       -/-,           -/-/-,           -/-
  6,      固原,     23:51,     23:55,       4分,       411,       379,       -/-,           -/-/-,           -/-
  7,      平凉,     01:28,     01:34,       6分,       508,       470,       -/-,           -/-/-,           -/-
  8,      宝鸡,     05:47,     06:05,      18分,       767,       673,      93/-,     163/168/174,       251/263
  9,      杨陵,     06:59,     07:01,       2分,       839,       761,       -/-,           -/-/-,           -/-
 10,      兴平,     07:27,     07:29,       2分,       867,       800,       -/-,           -/-/-,           -/-
 11,      咸阳,     07:46,     07:49,       3分,       886,       823,       -/-,           -/-/-,           -/-
 12,      西安,     08:17,         -,          ,       934,       846,     112/-,     194/214/224,       301/320
