   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     12:10,         -,         -,         -,         -,               -,              -
  2,    韶关东,     14:29,     14:35,      06分,       139,         0,    37.5/-,      83.5/87/95,      120.5/136
  3,      衡阳,     18:04,     18:10,      06分,       354,         0,      75/-,     133/139/151,        255/288
  4,      株洲,     20:06,     20:16,      10分,       476,         0,      91/-,     158/165/179,        301/339
  5,      湘潭,     20:46,     20:52,      06分,       516,         0,      93/-,     163/170/184,        304/343
  6,      怀化,     02:34,     02:50,      16分,       864,         0,   138.5/-,   238.5/248/270,      436.5/492
  7,      玉屏,     04:54,     05:00,      06分,      1004,         0,   152.5/-,   261.5/272/296,      475.5/536
  8,      镇远,     05:53,     06:00,      07分,      1063,         0,   156.5/-,   268.5/279/303,      487.5/550
  9,      凯里,     07:11,     07:17,      06分,      1141,         0,   168.5/-,   288.5/300/326,      512.5/578
 10,      福泉,     08:06,     08:12,      06分,      1196,         0,   173.5/-,   296.5/308/335,      533.5/601
 11,      贵阳,     09:54,     09:54,      00分,      1304,         0,   189.5/-,   322.5/335/364,      561.5/633
