   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     12:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      遂宁,     13:55,     13:59,       4分,       115,       146,    23.5/-,  67.5/74.5/77.5,   104.5/110.5
  3,    重庆北,     15:42,     16:12,      30分,       222,       313,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  4,      利川,     19:17,     19:20,       3分,       437,       632,      81/-,     144/148/154,       222/231
  5,      恩施,     20:06,     20:13,       7分,       486,       693,      91/-,     158/164/169,       243/253
  6,    宜昌东,     22:41,     22:56,      15分,       641,       907,     112/-,     194/200/208,       301/315
  7,  石门县北,     01:41,     01:49,       8分,       821,      1079,   135.5/-,232.5/240.5/247.5,   360.5/377.5
  8,      常德,     02:45,     02:50,       5分,       885,      1159,   141.5/-,244.5/252.5/261.5,   381.5/398.5
  9,      益阳,     03:58,     04:06,       8分,       958,      1260,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 10,      长沙,     06:22,         -,          ,      1102,      1357,   163.5/-,280.5/289.5/299.5,   438.5/456.5
