   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     11:51,         -,         -,         -,         -,               -,              -
  2,      广安,     13:26,     13:30,      04分,        95,         0,    21.5/-,      67.5/71/77,      102.5/116
  3,      达州,     14:45,     14:59,      14分,       174,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,      宣汉,     15:39,     15:41,      02分,       228,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      万源,     16:37,     16:39,      02分,       286,         0,    53.5/-,    99.5/104/113,      152.5/172
  6,      安康,     18:04,     18:25,      21分,       373,         0,      72/-,     129/134/146,        197/222
  7,      镇安,     19:52,     19:59,      07分,       481,         0,      86/-,     152/158/172,        233/263
  8,    西安南,     21:07,     21:15,      08分,       556,         0,      98/-,     171/178/193,        263/297
  9,      延安,     00:58,     01:02,      04分,       787,         0,   141.5/-,   244.5/254/276,      381.5/430
 10,      榆林,     04:29,     04:49,      20分,       998,         0,   168.5/-,   288.5/300/326,      450.5/508
 11,    东胜西,     07:45,     08:00,      15分,      1194,         0,   189.5/-,   322.5/335/364,      504.5/569
 12,      包头,     09:20,     09:36,      16分,      1289,         0,     198/-,     337/350/381,        530/597
 13,呼和浩特东,     11:51,     11:51,      00分,      1440,         0,     213/-,     363/377/410,        572/645
