   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西安,         -,     17:44,         -,         -,         -,         -,               -,              -
  2,      渭南,     18:23,     18:25,      02分,        39,         0,      11/-,        57/60/65,        86.5/98
  3,      华山,     19:18,     19:20,      02分,        94,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      洛阳,     22:48,     23:05,      17分,       304,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      济源,     00:12,     00:15,      03分,       388,         0,      69/-,     123/128/139,        186/210
  6,      焦作,     01:15,     01:18,      03分,       451,         0,      75/-,     133/139/151,        205/231
  7,      新乡,     02:09,     02:25,      16分,       505,         0,      81/-,     144/150/163,        222/251
  8,      长垣,     03:35,     03:37,      02分,       591,         0,      93/-,     163/170/184,        251/283
  9,    东明县,     04:17,     04:19,      02分,       633,         0,      98/-,     171/178/193,        263/297
 10,      菏泽,     04:54,     05:00,      06分,       670,         0,     102/-,     178/185/201,        274/309
 11,      巨野,     05:38,     05:40,      02分,       714,         0,     112/-,     194/202/219,        301/339
 12,      嘉祥,     05:57,     05:59,      02分,       733,         0,     112/-,     194/202/219,        301/339
 13,      济宁,     06:16,     06:20,      04分,       752,         0,     115/-,     200/208/226,        312/352
 14,      兖州,     06:49,     07:19,      30分,       785,         0,     119/-,     207/215/234,        324/365
 15,      磁窑,     07:53,     07:55,      02分,       849,         0,     124/-,     215/224/243,        336/379
 16,      泰山,     08:20,     08:23,      03分,       876,         0,       0/-,           0/0/0,            0/0
 17,      济南,     09:33,     09:33,      00分,       949,         0,   135.5/-,   232.5/242/263,      360.5/406
