   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    沈阳北,         -,     08:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      沈阳,     08:07,     08:17,      10分,         7,         3,       8/-,        54/59/62,         78/84
  3,      辽阳,     09:02,     09:05,       3分,        62,        67,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  4,      鞍山,     09:24,     09:27,       3分,        84,        92,    15.5/-,  61.5/66.5/69.5,     92.5/98.5
  5,      海城,     09:53,     09:56,       3分,       113,       128,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  6,      盘锦,     11:35,     11:39,       4分,       215,       205,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  7,    沟帮子,     12:06,     12:09,       3分,       246,       236,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  8,      锦州,     12:52,     13:00,       8分,       292,       300,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  9,    葫芦岛,     13:33,     13:36,       3分,       333,       350,    51.5/-,97.5/102.5/105.5,   149.5/155.5
 10,      兴城,     13:52,     13:54,       2分,       352,       371,    53.5/-,99.5/104.5/107.5,   152.5/158.5
 11,      绥中,     14:25,     14:27,       2分,       385,       419,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 12,    山海关,     15:14,     15:20,       6分,       434,       484,      69/-,     123/126/130,       186/194
 13,      唐山,     17:48,     17:54,       6分,       588,       657,      91/-,     158/164/169,       243/253
 14,      天津,     19:19,     19:27,       8分,       679,       780,     102/-,     178/184/190,       274/285
 15,      霸州,     21:00,     21:06,       6分,       780,       867,     115/-,     200/206/214,       312/325
 16,      任丘,     21:43,     21:45,       2分,       823,       922,     119/-,     207/215/221,       324/337
 17,      肃宁,     22:12,     22:14,       2分,       852,       963,     124/-,     215/223/230,       336/351
 18,      衡水,     23:32,     23:40,       8分,       932,      1049,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 19,      聊城,     01:33,     01:39,       6分,      1053,      1201,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 20,      菏泽,     03:09,     03:11,       2分,      1149,      1357,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 21,      商丘,     04:26,     04:43,      17分,      1226,      1452,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 22,      民权,     05:20,     05:23,       3分,      1280,      1504,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 23,      兰考,     05:45,     05:48,       3分,      1305,      1540,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 24,      开封,     06:19,     06:23,       4分,      1339,      1583,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 25,      郑州,     07:09,     07:44,      35分,      1389,      1655,     192/-,     328/339/351,       515/537
 26,      洛阳,     09:19,     09:22,       3分,      1519,      1779,     201/-,     343/355/367,       542/566
 27,      华山,     12:55,     12:57,       2分,      1735,      2043,     229/-,     389/403/416,       613/640
 28,      渭南,     13:47,     13:50,       3分,      1787,      2110,     236/-,     399/414/428,       629/656
 29,      西安,     14:43,         -,          ,      1843,      2166,     240/-,     408/449/470,       640/679
