   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      洛阳,         -,     16:38,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    洛阳东,     16:46,     16:51,       5分,         8,         5,       8/-,        54/59/62,         78/84
  3,      汝州,     18:10,     18:15,       5分,        92,        92,    15.5/-,  61.5/66.5/69.5,     92.5/98.5
  4,  平顶山西,     18:49,     18:54,       5分,       131,       134,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  5,      鲁山,     19:11,     19:16,       5分,       153,       154,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  6,      南召,     19:53,     19:58,       5分,       195,       198,    29.5/-,  75.5/80.5/83.5,   115.5/121.5
  7,      南阳,     20:40,     21:05,      25分,       242,       256,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  8,      唐河,     21:54,     21:59,       5分,       316,       314,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  9,      桐柏,     22:44,     22:57,      13分,       366,       382,    54.5/-,100.5/105.5/108.5,   155.5/161.5
 10,      信阳,     00:04,     00:14,      10分,       446,       403,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 11,      罗山,     00:46,     00:52,       6分,       488,       505,      72/-,     129/132/136,       197/204
 12,      息县,     01:13,     01:19,       6分,       515,       532,      75/-,     133/138/142,       205/214
 13,      潢川,     01:48,     01:57,       9分,       550,       957,      78/-,     139/144/148,       214/223
 14,      商城,     02:23,     02:31,       8分,       585,       604,      81/-,     144/148/154,       222/231
 15,      固始,     02:49,     02:55,       6分,       611,       626,      86/-,     152/156/161,       233/244
 16,      合肥,     05:06,     05:47,      41分,       748,       673,      98/-,     171/176/182,       263/275
 17,      巢湖,     06:36,     06:40,       4分,       838,      1126,     112/-,     194/200/208,       301/315
 18,      芜湖,     07:49,     07:55,       6分,       911,       814,     119/-,     207/215/221,       324/337
 19,      宣城,     08:49,     08:52,       3分,       971,       878,     124/-,     215/223/230,       336/351
 20,    长兴南,     10:08,     10:11,       3分,      1050,       992,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 21,    德清西,     10:51,     10:56,       5分,      1093,      1050,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 22,      杭州,     12:00,     12:14,      14分,      1162,      1118,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 23,      绍兴,     13:08,     13:11,       3分,      1230,      1181,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 24,      上虞,     13:34,     13:37,       3分,      1256,      1339,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 25,      余姚,     14:06,     14:09,       3分,      1288,      1371,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 26,      宁波,     15:16,         -,          ,      1358,      1419,   173.5/-,296.5/306.5/317.5,   464.5/484.5
