   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      遵义,         -,     21:53,         -,         -,         -,         -,               -,              -
  2,      贵阳,     02:09,     02:35,      26分,       256,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      凯里,     04:57,     05:03,      06分,       424,         0,    51.5/-,    97.5/102/110,      149.5/169
  4,      玉屏,     07:13,     07:24,      11分,       560,         0,      72/-,     129/134/146,        197/222
  5,      怀化,     09:08,     09:16,      08分,       675,         0,      86/-,     152/158/172,        233/263
  6,      娄底,     13:20,     13:26,      06分,       927,         0,     119/-,     207/215/234,        324/337
  7,      湘潭,     14:44,     14:55,      11分,      1011,         0,   135.5/-,   232.5/242/263,      360.5/406
  8,      株洲,     15:54,     16:12,      18分,      1081,         0,   135.5/-,   232.5/242/263,      360.5/406
  9,      萍乡,     17:08,     17:14,      06分,      1155,         0,   141.5/-,   244.5/254/276,      381.5/430
 10,      宜春,     17:57,     18:01,      04分,      1204,         0,   152.5/-,   261.5/272/296,      409.5/462
 11,      新余,     18:48,     18:53,      05分,      1255,         0,   156.5/-,   268.5/279/303,      422.5/476
 12,      樟树,     19:40,     19:44,      04分,      1307,         0,   163.5/-,   280.5/292/317,      438.5/494
 13,      丰城,     20:01,     20:05,      04分,      1328,         0,   168.5/-,   288.5/300/326,      450.5/508
 14,      鹰潭,     21:48,     22:06,      18分,      1435,         0,       0/-,           0/0/0,            0/0
 15,      上饶,     23:14,     23:20,      06分,      1521,         0,     192/-,     328/341/371,        515/580
 16,      金华,     01:43,     01:49,      06分,      1670,         0,     206/-,     353/367/399,        556/627
 17,    杭州东,     03:39,     03:45,      06分,      1786,         0,     224/-,     381/396/430,        598/674
 18,    上海南,     05:30,     05:30,      00分,      1897,         0,     240/-,     408/424/461,        640/721
