   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    阿克苏,         -,     20:53,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      新和,     23:01,     23:03,       2分,       128,       202,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  3,      库车,     23:34,     23:40,       6分,       161,       242,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  4,      轮台,     00:41,     00:43,       2分,       228,       335,       -/-,           -/-/-,           -/-
  5,    库尔勒,     02:38,     02:58,      20分,       345,       524,      75/-,     133/138/142,       205/214
  6,      焉耆,     03:37,     03:54,      17分,       404,       580,      78/-,     139/148/154,       214/231
  7,      和硕,     04:22,     04:25,       3分,       449,       621,      86/-,     152/168/175,       233/247
  8,      马兰,     04:54,     04:57,       3分,       481,       663,      91/-,     158/174/182,       243/258
  9,    吐鲁番,     07:05,     07:25,      20分,       612,       858,     112/-, 194/230.5/237.5,     301/363.5
 10,乌鲁木齐南,     09:08,         -,          ,       735,      1003,   128.5/-,222.5/230.5/237.5,   348.5/363.5
