   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西宁,         -,     19:40,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    平安驿,     20:09,     20:13,       4分,        29,        31,       9/-,        55/60/63,         80/86
  3,      乐都,     20:41,     20:44,       3分,        61,        61,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  4,    海石湾,     21:57,     22:04,       7分,       137,       110,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  5,      兰州,     00:15,     00:31,      16分,       275,       216,    28.5/-,  74.5/79.5/82.5,   112.5/118.5
  6,      定西,     01:51,     01:55,       4分,       371,       334,    28.5/-,  74.5/79.5/82.5,   112.5/118.5
  7,      陇西,     02:48,     02:53,       5分,       428,       418,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  8,      甘谷,     03:47,     03:51,       4分,       487,       497,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  9,      天水,     05:23,     05:30,       7分,       583,       564,    51.5/-,97.5/102.5/105.5,   149.5/155.5
 10,      宝鸡,     08:08,     08:14,       6分,       748,       719,    54.5/-,100.5/105.5/108.5,   155.5/161.5
 11,    蔡家坡,     08:44,     08:46,       2分,       784,       762,    54.5/-,100.5/105.5/108.5,   155.5/161.5
 12,      武功,     09:20,     09:23,       3分,       820,       819,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 13,      咸阳,     09:56,     09:58,       2分,       856,       869,      69/-,     123/126/130,       186/194
 14,      西安,     10:22,     10:44,      22分,       882,         0,       -/-,           -/-/-,           -/-
 15,      商洛,     13:10,     13:18,       8分,      1050,      1072,      78/-,     139/144/148,       214/223
 16,      丹凤,     13:52,     14:00,       8分,      1092,      1111,      86/-,     152/156/161,       233/244
 17,      西峡,     16:41,     16:45,       4分,      1261,      1236,      93/-,     163/168/174,       251/263
 18,      内乡,     17:15,     17:28,      13分,      1295,      1279,     105/-,     184/190/196,       285/297
 19,      南阳,     18:35,     19:11,      36分,      1375,      1344,     105/-,     184/190/196,       285/297
 20,      襄阳,     21:02,     21:36,      34分,      1522,      1473,     112/-,     194/200/208,       301/315
 21,      宜城,     22:13,     22:16,       3分,      1593,      1524,       -/-,           -/-/-,           -/-
 22,      荆门,     23:06,     23:15,       9分,      1646,      1597,     115/-,     200/206/214,       312/325
 23,      当阳,     23:52,     23:56,       4分,      1692,      1649,     115/-,     200/206/214,       312/325
 24,  石门县北,     02:11,     02:21,      10分,      1831,      1826,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 25,      慈利,     02:52,     02:55,       3分,      1872,      1868,       -/-,           -/-/-,           -/-
 26,    张家界,     03:54,     04:08,      14分,      1934,      1944,       -/-,           -/-/-,           -/-
 27,      吉首,     06:11,     06:24,      13分,      2071,      2069,       -/-,           -/-/-,           -/-
 28,      怀化,     08:23,     08:43,      20分,      2203,      2172,       -/-,           -/-/-,           -/-
 29,      会同,     10:00,     10:03,       3分,      2300,      2262,       -/-,           -/-/-,           -/-
 30,      靖州,     10:38,     10:43,       5分,      2338,      2301,       -/-,           -/-/-,           -/-
 31,    牙屯堡,     11:43,     11:57,      14分,      2403,      2355,       -/-,           -/-/-,           -/-
 32,    三江县,     12:32,     12:35,       3分,      2452,      2392,       -/-,           -/-/-,           -/-
 33,      融安,     13:38,     13:46,       8分,      2518,      2472,       -/-,           -/-/-,           -/-
 34,      融水,     14:10,     14:17,       7分,      2550,      2499,       -/-,           -/-/-,           -/-
 35,      罗城,     14:40,     14:46,       6分,      2580,      2529,       -/-,           -/-/-,           -/-
 36,      柳州,     16:10,     16:16,       6分,      2670,      2625,     236/-,     399/414/428,       629/656
 37,      来宾,     17:12,     17:17,       5分,      2732,      2695,     240/-,     408/421/436,       640/669
 38,      南宁,     20:13,         -,          ,      2913,      2880,   293.5/-,497.5/515.5/533.5,   786.5/822.5
