   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     17:15,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      罗平,     20:30,     20:34,       4分,       195,       235,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  3,      威舍,     21:37,     21:43,       6分,       262,       308,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  4,      兴义,     22:18,     22:23,       5分,       303,       344,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  5,      南宁,     05:20,     05:40,      20分,       725,       828,     112/-,     194/200/208,       301/315
  6,      玉林,     09:12,     09:27,      15分,       957,      1091,   138.5/-,238.5/246.5/255.5,   372.5/388.5
  7,      陆川,     09:55,     09:59,       4分,      1000,      1127,   141.5/-,244.5/252.5/261.5,   381.5/398.5
  8,      茂名,     12:25,     12:31,       6分,      1150,      1266,   156.5/-,270.5/279.5/288.5,   422.5/440.5
  9,    茂名东,     12:44,     12:59,      15分,      1169,      1276,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 10,      肇庆,     16:32,     16:37,       5分,      1397,      1528,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 11,      佛山,     18:47,     18:52,       5分,      1532,      1615,     192/-,     328/339/351,       515/537
 12,      广州,     19:57,         -,          ,      1602,      1637,     192/-,     328/339/351,       515/537
