   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      日照,         -,     14:40,         -,         -,         -,         -,               -,              -
  2,      临沂,     16:00,     16:05,      05分,        80,         0,    21.5/-,      67.5/71/77,      102.5/116
  3,      费县,     16:34,     16:37,      03分,       114,         0,    28.5/-,      74.5/78/85,      112.5/127
  4,      平邑,     17:04,     17:07,      03分,       144,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,      泗水,     17:33,     17:36,      03分,       173,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,      曲阜,     17:59,     18:02,      03分,       199,         0,    43.5/-,     89.5/93/101,      135.5/153
  7,      兖州,     18:34,     18:45,      11分,       234,         0,    46.5/-,     92.5/97/105,      140.5/159
  8,      济宁,     19:08,     19:13,      05分,       268,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,      嘉祥,     19:30,     19:34,      04分,       290,         0,    53.5/-,    99.5/104/113,      152.5/172
 10,      巨野,     19:51,     19:55,      04分,       311,         0,    54.5/-,   100.5/105/114,      155.5/176
 11,      菏泽,     20:38,     21:03,      25分,       358,         0,    64.5/-,   115.5/120/131,      175.5/198
 12,      台前,     22:12,     22:14,      02分,       452,         0,       0/-,           0/0/0,            0/0
 13,      聊城,     22:50,     23:05,      15分,       490,         0,      86/-,     152/158/172,        233/263
 14,      临清,     23:45,     23:47,      02分,       545,         0,      91/-,     158/165/179,        243/274
 15,    清河城,     00:04,     00:25,      21分,       564,         0,      93/-,     163/170/184,        251/283
 16,      衡水,     01:18,     01:28,      10分,       638,         0,     102/-,     178/185/201,        274/309
 17,      任丘,     02:43,     02:45,      02分,       723,         0,     115/-,     200/208/226,        312/352
 18,      霸州,     03:21,     03:31,      10分,       761,         0,     124/-,     215/224/243,        336/379
 19,      北京,     05:00,     05:00,      00分,       860,         0,   135.5/-,   232.5/242/263,      360.5/406
