   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      榆林,         -,     09:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      米脂,     10:12,     10:15,       3分,        52,        77,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  3,      绥德,     10:36,     10:42,       6分,        76,       102,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  4,    清涧县,     11:21,     11:23,       2分,       121,       161,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  5,      子长,     11:41,     11:44,       3分,       141,       185,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  6,      延安,     12:44,     12:50,       6分,       204,       269,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  7,    富县东,     13:32,     13:46,      14分,       252,       339,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  8,    蒲城东,     15:14,     15:19,       5分,       354,       487,      69/-,     123/136/142,       186/198
  9,      西安,     16:39,     16:59,      20分,       439,       595,      81/-,     144/159/166,       222/236
 10,      商洛,     19:25,     19:33,       8分,       605,       775,       -/-,           -/-/-,           -/-
 11,      丹凤,     20:07,     20:15,       8分,       647,       814,       -/-,           -/-/-,           -/-
 12,      商南,     21:49,     22:01,      12分,       749,       872,       -/-,           -/-/-,           -/-
 13,      西峡,     22:55,     22:59,       4分,       815,       939,       -/-,           -/-/-,           -/-
 14,      内乡,     23:29,     23:33,       4分,       849,       982,       -/-,           -/-/-,           -/-
 15,      镇平,     23:57,     00:02,       5分,       877,      1016,       -/-,           -/-/-,           -/-
 16,      唐河,     01:20,     01:23,       3分,       960,      1094,       -/-,           -/-/-,           -/-
 17,      桐柏,     02:08,     02:11,       3分,      1008,      1162,       -/-,           -/-/-,           -/-
 18,      信阳,     03:25,     03:40,      15分,      1085,      1239,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 19,      潢川,     05:11,     05:15,       4分,      1191,      1343,       -/-,           -/-/-,           -/-
 20,      固始,     06:02,     06:06,       4分,      1242,      1406,       -/-,           -/-/-,           -/-
 21,      合肥,     08:15,     08:30,      15分,      1375,      1583,       -/-,           -/-/-,           -/-
 22,      蚌埠,     10:39,     10:53,      14分,      1519,      1714,       -/-,           -/-/-,           -/-
 23,      南京,     12:51,     12:57,       6分,      1651,      1898,       -/-,           -/-/-,           -/-
 24,      常州,     14:22,     14:26,       4分,      1742,      2034,       -/-,           -/-/-,           -/-
 25,      无锡,     14:53,     14:58,       5分,      1773,      2073,       -/-,           -/-/-,           -/-
 26,      苏州,     15:45,         -,          ,      1825,      2115,     236/-,     399/414/428,       629/656
