   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宝清,         -,     19:50,         -,         -,         -,         -,               -,              -
  2,      双柳,     20:16,     20:18,      02分,        26,         0,       0/-,           0/0/0,            0/0
  3,    新友谊,     21:05,     21:08,      03分,        75,         0,      13/-,        52/54/59,        66.5/75
  4,    红兴隆,     21:26,     21:30,      04分,        96,         0,      21/-,        69/72/78,       90.5/102
  5,    福利屯,     22:16,     22:19,      03分,       146,         0,      24/-,        72/75/82,       98.5/111
  6,    佳木斯,     23:30,     23:56,      26分,       220,         0,      32/-,       89/93/101,      126.5/143
  7,      南岔,     01:26,     01:33,      07分,     -1104,         0,      54/-,     120/125/136,      173.5/196
  8,      绥化,     04:02,     04:06,      04分,      -948,         0,    84.5/-,   170.5/177/193,        253/285
  9,    兴隆镇,     04:25,     04:27,      02分,      -925,         0,    87.5/-,   174.5/182/197,        261/294
 10,    哈尔滨,     05:37,     05:37,      00分,      -853,         0,    98.5/-,   193.5/201/219,        289/326
