   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      烟台,         -,     15:36,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      桃村,     16:21,     16:24,       3分,        39,        54,      11/-,        57/62/65,     86.5/92.5
  3,      海阳,     16:39,     16:42,       3分,        57,        73,       -/-,           -/-/-,           -/-
  4,      莱西,     17:21,     17:24,       3分,        99,       128,       -/-,           -/-/-,           -/-
  5,      胶州,     18:27,     18:32,       5分,       165,       204,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  6,      潍坊,     19:36,     19:38,       2分,       234,       314,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  7,      淄博,     21:12,     21:16,       4分,       330,       414,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  8,      济南,     22:24,     22:39,      15分,       402,       524,      75/-,     133/138/142,       205/214
  9,      泰山,     23:31,     23:33,       2分,       469,       597,      81/-,     144/148/154,       222/231
 10,      兖州,     01:03,     01:05,       2分,       561,       680,      93/-,     163/168/174,       251/263
 11,      滕州,     01:43,     01:47,       4分,       601,       741,     102/-,     178/184/190,       274/285
 12,    枣庄西,     02:09,     02:11,       2分,       627,       775,     102/-,     178/184/190,       274/285
 13,      徐州,     03:36,     04:01,      25分,       714,       843,     113/-,     195/201/209,       302/316
 14,      砀山,     04:52,     04:57,       5分,       790,       926,     119/-,     207/215/221,       324/337
 15,    夏邑县,     05:21,     05:37,      16分,       819,       954,     124/-,     215/223/230,       336/351
 16,      商丘,     06:07,     06:11,       4分,       865,       989,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 17,      民权,     06:48,     06:51,       3分,       906,       818,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 18,      兰考,     07:13,     07:16,       3分,       931,       870,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 19,      开封,     07:47,     07:50,       3分,       965,      1120,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 20,      郑州,     08:36,     08:48,      12分,      1014,      1192,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 21,      巩义,     09:44,     09:47,       3分,      1082,      1262,   156.5/-,268.5/279.5/288.5,   422.5/440.5
 22,      洛阳,     10:26,     10:29,       3分,      1124,      1316,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 23,      渑池,     11:22,     11:25,       3分,      1180,      1713,       -/-,           -/-/-,           -/-
 24,    三门峡,     12:16,     12:19,       3分,      1234,      1438,       -/-,           -/-/-,           -/-
 25,      灵宝,     13:01,     13:04,       3分,      1279,      1491,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 26,      潼关,     14:01,     14:03,       2分,      1339,      1568,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 27,      华山,     14:15,     14:17,       2分,      1353,      1580,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 28,      渭南,     15:07,     15:09,       2分,      1405,      1647,     192/-,     328/339/351,       515/537
 29,      西安,     15:59,         -,          ,      1463,      1703,     198/-,     337/349/361,       530/552
