   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     09:14,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      广安,     10:31,     10:37,       6分,        47,       131,       -/-,           -/-/-,           -/-
  3,      渠县,     11:05,     11:12,       7分,       111,       169,       -/-,           -/-/-,           -/-
  4,      达州,     11:57,     12:05,       8分,       163,       242,       -/-,           -/-/-,           -/-
  5,      宣汉,     12:45,     12:48,       3分,       211,       290,       -/-,           -/-/-,           -/-
  6,      万源,     13:44,     13:46,       2分,       270,       367,       -/-,           -/-/-,           -/-
  7,      紫阳,     14:37,     14:39,       2分,       323,       461,       -/-,           -/-/-,           -/-
  8,      安康,     15:16,     15:37,      21分,       362,       518,       -/-,           -/-/-,           -/-
  9,    旬阳北,     16:21,     16:24,       3分,       427,       564,       -/-,           -/-/-,           -/-
 10,      镇安,     17:11,     17:14,       3分,       477,       636,       -/-,           -/-/-,           -/-
 11,    西安南,     18:22,     18:25,       3分,       548,       734,     102/-,     178/184/190,       274/285
 12,      西安,     19:11,         -,          ,       597,       777,     102/-,     178/184/190,       274/285
