   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      湛江,         -,     23:10,         -,         -,         -,         -,               -,              -
  2,      遂溪,     23:33,     23:36,      03分,        23,         0,       9/-,        55/58/63,          80/91
  3,      廉江,     23:56,     23:59,      03分,        46,         0,      11/-,        57/60/65,        86.5/98
  4,      河唇,     00:10,     00:14,      04分,        60,         0,    12.5/-,      58.5/61/66,        87.5/99
  5,      陆川,     01:07,     01:11,      04分,       117,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,      玉林,     01:44,     01:56,      12分,       154,         0,    28.5/-,      74.5/78/85,      112.5/127
  7,      贵港,     02:57,     03:12,      15分,       227,         0,    41.5/-,      87.5/91/99,      132.5/150
  8,      柳州,     05:28,     05:42,      14分,       378,         0,    64.5/-,   115.5/120/131,      175.5/198
  9,    桂林北,     08:14,     08:29,      15分,       544,         0,      86/-,     152/158/172,        233/263
 10,    兴安北,     09:05,     09:08,      03分,       595,         0,      93/-,     163/170/184,        251/283
 11,    全州南,     09:46,     09:50,      04分,       636,         0,     102/-,     178/185/201,        274/309
 12,    东安东,     10:39,     10:43,      04分,       689,         0,     105/-,     184/191/208,        285/321
 13,      永州,     11:09,     11:15,      06分,       719,         0,     112/-,     194/202/219,        301/339
 14,      祁阳,     11:38,     11:49,      11分,       748,         0,     115/-,     200/208/226,        312/352
 15,      衡阳,     13:33,     13:46,      13分,       863,         0,     124/-,     215/224/243,        336/379
 16,      株洲,     15:38,     16:02,      24分,       988,         0,   141.5/-,   244.5/254/276,      381.5/430
 17,      醴陵,     16:32,     16:36,      04分,      1042,         0,   141.5/-,   244.5/254/276,      381.5/430
 18,      萍乡,     17:00,     17:05,      05分,      1070,         0,   148.5/-,   254.5/265/288,      398.5/449
 19,      宜春,     17:48,     17:53,      05分,      1118,         0,   156.5/-,   268.5/279/303,      422.5/476
 20,      新余,     18:27,     18:34,      07分,      1157,         0,   163.5/-,   280.5/292/317,      438.5/494
 21,      樟树,     19:21,     19:31,      10分,      1211,         0,   168.5/-,   288.5/300/326,      450.5/508
 22,      丰城,     19:48,     19:52,      04分,      1238,         0,   173.5/-,   296.5/308/335,      464.5/524
 23,      进贤,     20:31,     20:33,      02分,      1281,         0,   177.5/-,   304.5/317/344,      476.5/537
 24,      鹰潭,     21:24,     21:39,      15分,      1334,         0,       0/-,           0/0/0,            0/0
 25,      贵溪,     21:55,     22:00,      05分,      1365,         0,   189.5/-,   322.5/335/364,      504.5/569
 26,      上饶,     22:55,     23:00,      05分,      1425,         0,     198/-,     337/350/381,        530/597
 27,      玉山,     23:21,     23:24,      03分,      1451,         0,     198/-,     337/350/381,        530/597
 28,      金华,     01:56,     02:02,      06分,      1606,         0,     213/-,     363/377/410,        572/645
 29,      义乌,     02:37,     02:40,      03分,      1647,         0,     217/-,     370/385/418,        585/659
 30,      诸暨,     03:09,     03:12,      03分,      1679,         0,     224/-,     381/396/430,        598/674
 31,    杭州东,     04:07,     04:13,      06分,      1737,         0,     229/-,     389/404/439,        613/691
 32,      嘉兴,     05:04,     05:07,      03分,      1794,         0,     240/-,     408/424/461,        640/721
 33,    上海南,     06:12,     06:12,      00分,      1862,         0,     243/-,     414/430/468,        654/737
