   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    石家庄,         -,     14:46,         -,         -,         -,         -,               -,              -
  2,      临城,     15:45,     15:47,      02分,        59,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      邢台,     16:17,     16:19,      02分,        91,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,      邯郸,     17:06,     17:38,      32分,       140,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      聊城,     20:23,     20:29,      06分,       337,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      菏泽,     22:06,     22:12,      06分,       440,         0,      69/-,     123/128/139,        186/210
  7,      曹县,     22:47,     22:49,      02分,       481,         0,      75/-,     133/139/151,        205/231
  8,      亳州,     00:06,     00:11,      05分,       560,         0,      91/-,     158/165/179,        243/274
  9,      阜阳,     01:20,     01:35,      15分,       634,         0,     102/-,     178/185/201,        274/309
 10,      合肥,     04:31,     04:47,      16分,       825,         0,     124/-,     215/224/243,        336/379
 11,      巢湖,     05:41,     05:45,      04分,       895,         0,   135.5/-,   232.5/242/263,      360.5/406
 12,      芜湖,     06:55,     07:01,      06分,       969,         0,   141.5/-,   244.5/254/276,      381.5/430
 13,      宣城,     07:55,     07:58,      03分,      1029,         0,   148.5/-,   254.5/265/288,      398.5/449
 14,    长兴南,     09:14,     09:17,      03分,      1108,         0,   156.5/-,   268.5/279/303,      422.5/476
 15,    德清西,     09:57,     10:00,      03分,      1151,         0,   163.5/-,   280.5/292/317,      438.5/494
 16,      杭州,     10:51,     10:51,      00分,      1205,         0,   173.5/-,296.5/306.5/317.5,      464.5/524
